playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
79619,null,Knowshon Moreno,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
79625,null,Bear Pascoe,TE,NE,TE,NE,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
79629,null,Cedric Peerman,RB,CIN,RB,CIN,null,1.05,null,null,null,91,null,null,0.0383,null,null,null,0.9196,0.4,4.5407,null
79858,null,Mark Sanchez,QB,DAL,QB,DAL,null,0.0078,null,null,null,68,null,null,0.0078,null,null,null,0.0127,0,3.0933,null
79860,null,Matthew Stafford,QB,DET,QB,DET,null,19.5126,null,null,null,5,null,null,0.4905,null,null,null,21.9733,13.78,7.9221,null
80425,null,Percy Harvin,WR,BUF,WR,BUF,null,1.4079,null,null,null,140,null,null,0.1648,null,null,null,2.2141,-0.1,null,null
80427,null,Darrius Heyward-Bey,WR,PIT,WR,PIT,null,2.2388,null,null,null,125,null,null,0.0265,null,null,null,3.3126,0,null,null
80429,null,Jeremy Maclin,WR,KC,WR,KC,null,7.3481,null,null,null,73,null,null,0.1504,null,null,null,11.4796,0,null,null
80674,null,Chris Ogbonnaya,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
81284,null,Chase Daniel,QB,PHI,QB,PHI,null,0.0422,null,null,null,63,null,null,0.0214,null,null,null,0.0939,-0.018,3.2145,null
81288,null,Brandon Gibson,WR,NE,WR,NE,null,0.4187,null,null,null,168,null,null,0.0188,null,null,null,0.647,0,null,null
81294,null,Brian Hoyer,QB,CHI,QB,CHI,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
81306,null,Brandon Tate,WR,BUF,WR,BUF,null,2.2246,null,null,null,126,null,null,0.0435,null,null,null,4.069,0.32,3.3798,null
81831,null,Brian Hartline,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
89766,null,Brandon Myers,TE,TB,TE,TB,null,0.7389,null,null,null,72,null,null,0.0587,null,null,null,0.941,0.5462,null,null
100001,null,Falcons,DST,ATL,DST,ATL,null,4.2936,null,null,null,29,null,null,1.2948,null,null,null,5.7151,0,6.0825,null
100002,null,Ravens,DST,BAL,DST,BAL,null,6.7792,null,null,null,10,null,null,0.0625,null,null,null,6.7314,5,2.7926,null
100003,null,Bills,DST,BUF,DST,BUF,null,4.4884,null,null,null,28,null,null,0.8422,null,null,null,4.8477,3,4.6164,null
100004,null,Panthers,DST,CAR,DST,CAR,null,6.7106,null,null,null,12,null,null,0.1119,null,null,null,6.7186,4,6.2535,null
100005,null,Bears,DST,CHI,DST,CHI,null,5.9443,null,null,null,16,null,null,0.0841,null,null,null,6.3547,4.7,5.1995,null
100006,null,Bengals,DST,CIN,DST,CIN,null,6.6458,null,null,null,13,null,null,0.1518,null,null,null,6.3083,5.1949,3.1056,null
100008,null,Cowboys,DST,DAL,DST,DAL,null,6.5516,null,null,null,14,null,null,0.3613,null,null,null,6.6477,5.1025,3.5829,null
100009,null,Broncos,DST,DEN,DST,DEN,null,10.6307,null,null,null,1,null,null,2.1659,null,null,null,12.1489,8.7,1.5781,null
100010,null,Lions,DST,DET,DST,DET,null,4.7474,null,null,null,27,null,null,0.3563,null,null,null,4.4419,1,4.1207,null
100011,null,Packers,DST,GB,DST,GB,null,5.8464,null,null,null,18,null,null,0.1828,null,null,null,6.6023,4,4.2656,null
100013,null,Texans,DST,HOU,DST,HOU,null,4.7617,null,null,null,26,null,null,0.1438,null,null,null,5.2442,2,5.0192,null
100014,null,Colts,DST,IND,DST,IND,null,5.3514,null,null,null,23,null,null,0.1353,null,null,null,5.864,3,5.9411,null
100015,null,Jaguars,DST,JAC,DST,JAC,null,7.4041,null,null,null,6,null,null,0.3818,null,null,null,10.5106,3.1,10.737,null
100016,null,Chiefs,DST,KC,DST,KC,null,7.164,null,null,null,7,null,null,0.2941,null,null,null,7.1709,4.1949,5.2204,null
100017,null,Rams,DST,LA,DST,LA,null,2.9988,null,null,null,30,null,null,null,null,null,null,2.9185,1,5.7997,null
100018,null,Raiders,DST,OAK,DST,OAK,null,5.874,null,null,null,17,null,null,0.093,null,null,null,5.5895,4,3.2144,null
100019,null,Dolphins,DST,MIA,DST,MIA,null,7.7502,null,null,null,5,null,null,0.4662,null,null,null,10.2675,5,6.5889,null
100020,null,Vikings,DST,MIN,DST,MIN,null,5.5719,null,null,null,21,null,null,0.1951,null,null,null,5.5674,4.7,3.3263,null
100021,null,Patriots,DST,NE,DST,NE,null,8.7534,null,null,null,2,null,null,0.6944,null,null,null,11.5622,5.4,5.9026,null
100022,null,Saints,DST,NO,DST,NO,null,5.6116,null,null,null,20,null,null,0.1246,null,null,null,5.5193,3.8,5.4723,null
100023,null,Giants,DST,NYG,DST,NYG,null,5.1933,null,null,null,25,null,null,0.4388,null,null,null,5.8719,1,6.7731,null
100024,null,Jets,DST,NYJ,DST,NYJ,null,5.4022,null,null,null,22,null,null,0.1071,null,null,null,7.5605,2.6,9.0594,null
100025,null,Eagles,DST,PHI,DST,PHI,null,6.4363,null,null,null,15,null,null,0.5271,null,null,null,7.2058,5.7,2.4909,null
100026,null,Cardinals,DST,ARI,DST,ARI,null,5.2389,null,null,null,24,null,null,0.2614,null,null,null,6.2884,2.0975,6.2421,null
100027,null,Steelers,DST,PIT,DST,PIT,null,6.8807,null,null,null,8,null,null,0.0616,null,null,null,7.0512,2,6.0446,null
100028,null,Chargers,DST,SD,DST,SD,null,6.8591,null,null,null,9,null,null,0.1082,null,null,null,6.4539,6,2.0953,null
100029,null,49ers,DST,SF,DST,SF,null,5.7156,null,null,null,19,null,null,0.1239,null,null,null,6.2837,3.4,5.0119,null
100030,null,Seahawks,DST,SEA,DST,SEA,null,7.9418,null,null,null,4,null,null,0.3647,null,null,null,8.2419,5.0975,2.2168,null
100031,null,Buccaneers,DST,TB,DST,TB,null,8.1761,null,null,null,3,null,null,0.3301,null,null,null,8.4512,6.1949,5.7389,null
100032,null,Redskins,DST,WAS,DST,WAS,null,6.7226,null,null,null,11,null,null,0.0444,null,null,null,7.3066,5.3,5.5074,null
163982,null,Will Johnson,RB,NYG,RB,NYG,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
238457,null,Zach Miller,TE,CHI,TE,CHI,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
238498,null,Julian Edelman,WR,NE,WR,NE,null,16.281,null,null,null,11,null,null,0.1908,null,null,null,19.5618,11.43,null,null
496812,null,Erik Lorig,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497095,null,Sam Bradford,QB,MIN,QB,MIN,null,14.0038,null,null,null,29,null,null,2.5927,null,null,null,15.1493,12.43,6.0263,null
497108,null,Jimmy Clausen,QB,FA,QB,FA,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
497121,null,Thad Lewis,QB,SF,QB,SF,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
497123,null,Colt McCoy,QB,WAS,QB,WAS,null,0.6718,null,null,null,40,null,null,0.1221,null,null,null,1.0638,0.08,4.721,null
497145,null,Joique Bell,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497149,null,LeGarrette Blount,RB,NE,RB,NE,null,12.9103,null,null,null,21,null,null,0.1534,null,null,null,14.0506,11.73,5.1139,null
497172,null,Anthony Dixon,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497174,null,Jonathan Dwyer,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497176,null,Toby Gerhart,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497188,null,Ryan Mathews,RB,PHI,RB,PHI,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497190,null,Dexter McCluster,RB,SD,RB,SD,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
497204,null,C.J. Spiller,RB,NYJ,RB,NYJ,null,1.1173,null,null,null,89,null,null,0.0361,null,null,null,1.5674,0.58,10.6551,null
497206,null,James Starks,RB,GB,RB,GB,null,9.4765,null,null,null,33,null,null,0.1163,null,null,null,10.9222,7.1134,5.5916,null
497218,null,Trindon Holliday,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
497224,null,Ed Dickson,TE,CAR,TE,CAR,null,2.9095,null,null,null,50,null,null,0.0266,null,null,null,3.2522,2.0076,4.9598,null
497226,null,Jim Dray,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
497234,null,Garrett Graham,TE,DEN,TE,DEN,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
497236,null,Jimmy Graham,TE,SEA,TE,SEA,null,15.5875,null,null,null,1,null,null,0.8243,null,null,null,19.1443,10.99,null,null
497238,null,Jermaine Gresham,TE,ARI,TE,ARI,null,7.9196,null,null,null,18,null,null,0.2269,null,null,null,10.5196,4.21,null,null
497240,null,Rob Gronkowski,TE,NE,TE,NE,null,8.9,null,null,null,16,null,null,0.7272,null,null,null,7.7653,3.1,null,null
497242,null,Clay Harbor,TE,DET,TE,DET,null,0.8816,null,null,null,69,null,null,0.0904,null,null,null,1.0383,0.7025,null,null
497246,null,Michael Hoomanawanui,TE,NO,TE,NO,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
497250,null,Anthony McCoy,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
497254,null,Dennis Pitta,TE,BAL,TE,BAL,null,8.4261,null,null,null,17,null,null,0.6117,null,null,null,9.3799,7.43,3.0435,null
497256,null,Tony Moeaki,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
497258,null,Andrew Quarless,TE,FA,TE,FA,null,1.17,null,null,null,64,null,null,0.1608,null,null,null,1.17,1.17,null,null
497260,null,Seyi Ajirotutu,WR,PHI,WR,PHI,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
497270,null,Arrelious Benn,WR,JAC,WR,JAC,null,1.9471,null,null,null,134,null,null,0.1335,null,null,null,2.5148,0.8,6.5653,null
497278,null,Dez Bryant,WR,DAL,WR,DAL,null,15.8559,null,null,null,15,null,null,0.1174,null,null,null,17.7522,11.3254,3.5636,null
497282,null,Riley Cooper,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
497284,null,Eric Decker,WR,NYJ,WR,NYJ,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
497286,null,Marcus Easley,WR,BUF,WR,BUF,null,0.2692,null,null,null,174,null,null,0.1483,null,null,null,0.4074,0,null,null
497288,null,Jacoby Ford,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
497302,null,Brandon LaFell,WR,CIN,WR,CIN,null,8.5619,null,null,null,59,null,null,0.0983,null,null,null,9.463,6.6345,null,null
497312,null,Preston Parker,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
497320,null,Andre Roberts,WR,DET,WR,DET,null,3.1596,null,null,null,114,null,null,0.0829,null,null,null,3.7528,2.2239,6.5041,null
497322,null,Emmanuel Sanders,WR,DEN,WR,DEN,null,13.1107,null,null,null,31,null,null,0.0495,null,null,null,14.7256,10.015,null,null
497326,null,Golden Tate,WR,DET,WR,DET,null,15.8483,null,null,null,16,null,null,0.2855,null,null,null,18.4763,11.381,3.1348,null
497328,null,Demaryius Thomas,WR,DEN,WR,DEN,null,15.1561,null,null,null,20,null,null,0.1604,null,null,null,16.6734,11.7721,4.2987,null
1037347,null,Joe Webb,QB,CAR,QB,CAR,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
1037366,null,Michael Palmer,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
1037847,null,Deji Karim,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495139,null,Charles Clay,TE,BUF,TE,BUF,null,6.8766,null,null,null,27,null,null,0.4076,null,null,null,7.9932,5.5708,null,null
2495143,null,Andy Dalton,QB,CIN,QB,CIN,null,15.2327,null,null,null,22,null,null,0.3134,null,null,null,15.9676,13.96,5.6654,null
2495158,null,Leonard Hankerson,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495159,null,Dwayne Harris,WR,NYG,WR,NYG,null,0.6083,null,null,null,163,null,null,0.0656,null,null,null,0.9486,0,null,null
2495161,null,Roy Helu,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495172,null,Kendall Hunter,RB,NO,RB,NO,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495179,null,Jerrel Jernigan,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495181,null,Jerrod Johnson,QB,DAL,QB,DAL,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
2495186,null,Colin Kaepernick,QB,SF,QB,SF,null,19.6804,null,null,null,4,null,null,0.3737,null,null,null,21.7791,16.42,8.8285,null
2495187,null,Lance Kendricks,TE,LA,TE,LA,null,7.071,null,null,null,26,null,null,0.3938,null,null,null,8.1066,4.4,3.6532,null
2495189,null,Jeremy Kerley,WR,SF,WR,SF,null,8.0716,null,null,null,63,null,null,0.0331,null,null,null,8.2666,7.4,4.36,null
2495211,null,Niles Paul,TE,WAS,TE,WAS,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2495215,null,Christian Ponder,QB,SF,QB,SF,null,0,null,null,null,69,null,null,0,null,null,null,0,0,3.0696,null
2495223,null,Greg Salas,WR,BUF,WR,BUF,null,1.05,null,null,null,144,null,null,0.0258,null,null,null,1.05,1.05,null,null
2495234,null,Luke Stocker,TE,TB,TE,TB,null,0.6566,null,null,null,77,null,null,0.0501,null,null,null,0.7944,0.46,10.2732,null
2495240,null,Tyrod Taylor,QB,BUF,QB,BUF,null,18.3914,null,null,null,10,null,null,0.1132,null,null,null,19.3744,17.594,5.3223,null
2495258,null,Matt Asiata,RB,MIN,RB,MIN,null,7.9912,null,null,null,39,null,null,0.3368,null,null,null,9.5444,5.2203,4.4451,null
2495267,null,Jordan Cameron,TE,MIA,TE,MIA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2495288,null,Virgil Green,TE,DEN,TE,DEN,null,4.3687,null,null,null,38,null,null,0.4566,null,null,null,5.6334,2,5.4824,null
2495314,null,Bruce Miller,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495328,null,Bilal Powell,RB,NYJ,RB,NYJ,null,11.8905,null,null,null,24,null,null,0.2965,null,null,null,15.8109,8.1,3.8719,null
2495331,null,Aldrick Robinson,WR,ATL,WR,ATL,null,1.0215,null,null,null,146,null,null,0.1028,null,null,null,1.5966,0.415,4.5438,null
2495340,null,Anthony Sherman,RB,KC,RB,KC,null,0.3972,null,null,null,108,null,null,0.0272,null,null,null,0.4908,0.3,null,null
2495341,null,Cecil Shorts,WR,TB,WR,TB,null,5.3543,null,null,null,91,null,null,0.0451,null,null,null,6.3347,4.4732,4.1149,null
2495353,null,Julius Thomas,TE,JAC,TE,JAC,null,6.46,null,null,null,29,null,null,0.3197,null,null,null,6.46,6.46,null,null
2495425,null,Scott Tolzien,QB,IND,QB,IND,null,0.4285,null,null,null,44,null,null,0.118,null,null,null,0.6984,0.056,4.0343,null
2495438,null,Kyle Rudolph,TE,MIN,TE,MIN,null,9.2425,null,null,null,15,null,null,0.5794,null,null,null,10.148,7.6714,2.9564,null
2495441,null,Blaine Gabbert,QB,SF,QB,SF,null,2.3614,null,null,null,32,null,null,0.5163,null,null,null,3.8725,0.12,9.4731,null
2495443,null,Ryan Mallett,QB,BAL,QB,BAL,null,0.2234,null,null,null,48,null,null,0.0116,null,null,null,0.3647,0.068,3.4399,null
2495448,null,Randall Cobb,WR,GB,WR,GB,null,11.3684,null,null,null,38,null,null,0.5748,null,null,null,12.2125,10.27,4.605,null
2495449,null,Tandon Doss,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495450,null,A.J. Green,WR,CIN,WR,CIN,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495453,null,Andre Holmes,WR,OAK,WR,OAK,null,3.4567,null,null,null,109,null,null,0.0975,null,null,null,4.2684,2.0733,3.8699,null
2495454,null,Julio Jones,WR,ATL,WR,ATL,null,21.7104,null,null,null,2,null,null,2.1667,null,null,null,24.6205,15.8701,1.3583,null
2495455,null,Cam Newton,QB,CAR,QB,CAR,null,17.2584,null,null,null,14,null,null,0.0883,null,null,null,18.9625,14.06,7.2301,null
2495459,null,Torrey Smith,WR,SF,WR,SF,null,6.64,null,null,null,84,null,null,0.2212,null,null,null,8.0906,4.5,null,null
2495461,null,Shaun Draughn,RB,SF,RB,SF,null,4.0391,null,null,null,58,null,null,0.4041,null,null,null,5.1984,1.3321,4.4451,null
2495466,null,Mark Ingram,RB,NO,RB,NO,null,13.9118,null,null,null,15,null,null,0.2652,null,null,null,15.9302,9.6192,null,null
2495467,null,Taiwan Jones,RB,OAK,RB,OAK,null,0.9789,null,null,null,93,null,null,0.0563,null,null,null,1.4524,0.24,2.0567,null
2495469,null,Dion Lewis,RB,NE,RB,NE,null,8.695,null,null,null,36,null,null,0.6762,null,null,null,10.0566,6.2495,3.6808,null
2495470,null,Stevan Ridley,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495471,null,Jacquizz Rodgers,RB,TB,RB,TB,null,5.1914,null,null,null,48,null,null,0.0799,null,null,null,6.074,3.0303,null,null
2495472,null,Jordan Todman,RB,IND,RB,IND,null,0.286,null,null,null,116,null,null,0.0819,null,null,null,0.4872,0,3.4898,null
2495558,null,Dwayne Bowe,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495560,null,Ahmad Bradshaw,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495573,null,Scott Chandler,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2495651,null,Jacoby Jones,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495660,null,Brian Leonard,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495663,null,Marshawn Lynch,RB,FA,RB,FA,null,0,null,null,null,122,null,null,0,null,null,null,0,0,null,null
2495700,null,Greg Olsen,TE,CAR,TE,CAR,null,14.9343,null,null,null,2,null,null,0.4859,null,null,null,17.5978,11.1938,2.1724,null
2495748,null,Drew Stanton,QB,ARI,QB,ARI,null,0.084,null,null,null,59,null,null,0.0378,null,null,null,0.2725,0.064,3.4216,null
2495801,null,Miles Austin,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495802,null,Jason Avant,WR,KC,WR,KC,null,0.7577,null,null,null,154,null,null,0.0443,null,null,null,1.1823,0,null,null
2495821,null,Marques Colston,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495824,null,Jay Cutler,QB,CHI,QB,CHI,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
2495825,null,Owen Daniels,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2495826,null,Vernon Davis,TE,WAS,TE,WAS,null,11.5428,null,null,null,8,null,null,0.4304,null,null,null,14.2371,8.8,4.5243,null
2495838,null,Bruce Gradkowski,QB,PIT,QB,PIT,null,0.02,null,null,null,65,null,null,0.005,null,null,null,0.016,0,3.0992,null
2495843,null,Derek Hagan,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495863,null,Tarvaris Jackson,QB,FA,QB,FA,null,0,null,null,null,69,null,null,0,null,null,null,0,0,null,null
2495867,null,Greg Jennings,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2495888,null,Marcedes Lewis,TE,JAC,TE,JAC,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2495893,null,Brandon Marshall,WR,NYJ,WR,NYJ,null,15.9999,null,null,null,13,null,null,0.1334,null,null,null,19.16,12.9,null,null
2499248,null,Kris Durham,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2499255,null,Richard Gordon,TE,BAL,TE,BAL,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2499277,null,David Ausberry,TE,FA,TE,FA,null,0,null,null,null,94,null,null,0,null,null,null,0,0,null,null
2504211,null,Tom Brady,QB,NE,QB,NE,null,19.8973,null,null,null,3,null,null,0.3007,null,null,null,22.178,16.886,9.2189,null
2504595,null,Steve Smith,WR,BAL,WR,BAL,null,13.679,null,null,null,26,null,null,0.0766,null,null,null,15.6595,11.5,3.9312,null
2504775,null,Drew Brees,QB,NO,QB,NO,null,22.3219,null,null,null,1,null,null,2.2659,null,null,null,23.6593,21.14,0.9342,null
2504833,null,Shaun Hill,QB,MIN,QB,MIN,null,0.2361,null,null,null,46,null,null,0.0119,null,null,null,0.3054,0.154,3.2498,null
2505245,null,Carson Palmer,QB,ARI,QB,ARI,null,17.1162,null,null,null,16,null,null,0.3594,null,null,null,18.2264,14.54,6.2248,null
2505299,null,Antonio Gates,TE,SD,TE,SD,null,12.9828,null,null,null,6,null,null,0.9084,null,null,null,15.0755,10.5,4.4372,null
2505354,null,Tony Romo,QB,DAL,QB,DAL,null,0.9839,null,null,null,37,null,null,0.2181,null,null,null,1.4436,0.12,4.7192,null
2505551,null,Andre Johnson,WR,FA,WR,FA,null,0,null,null,null,178,null,null,0,null,null,null,0,0,null,null
2505587,null,Anquan Boldin,WR,DET,WR,DET,null,10.769,null,null,null,40,null,null,0.115,null,null,null,12.8071,7.9315,5.6464,null
