playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
89798,null,Antone Smith,RB,TB,RB,TB,null,1.9142,null,null,null,66,null,null,0.0474,null,null,null,2.7126,0.73,6.1705,null
100001,null,Falcons,DST,ATL,DST,ATL,null,6.6645,null,null,null,13,null,null,0.0654,null,null,null,6.7572,5.8,4.181,null
100003,null,Bills,DST,BUF,DST,BUF,null,5.4694,null,null,null,22,null,null,0.1419,null,null,null,5.6593,3.2642,7.972,null
100004,null,Panthers,DST,CAR,DST,CAR,null,8.0697,null,null,null,7,null,null,0.5603,null,null,null,8.395,6.3285,5.4077,null
100005,null,Bears,DST,CHI,DST,CHI,null,5.8898,null,null,null,19,null,null,0.0354,null,null,null,6.6682,2.7,6.9881,null
100006,null,Bengals,DST,CIN,DST,CIN,null,5.2367,null,null,null,25,null,null,0.4594,null,null,null,6.1151,1,6.9294,null
100007,null,Browns,DST,CLE,DST,CLE,null,6.5746,null,null,null,15,null,null,0.2933,null,null,null,6.9779,5.2,4.2277,null
100008,null,Cowboys,DST,DAL,DST,DAL,null,5.8661,null,null,null,20,null,null,0.21,null,null,null,6.9859,5.1,4.9639,null
100009,null,Broncos,DST,DEN,DST,DEN,null,9.4312,null,null,null,3,null,null,0.8654,null,null,null,9.8895,5.2,2.9655,null
100010,null,Lions,DST,DET,DST,DET,null,6.6236,null,null,null,14,null,null,0.1395,null,null,null,6.6977,6.1,2.6844,null
100011,null,Packers,DST,GB,DST,GB,null,6.0622,null,null,null,18,null,null,0.1843,null,null,null,6.8337,4.2,4.8293,null
100012,null,Titans,DST,TEN,DST,TEN,null,8.7285,null,null,null,4,null,null,0.4283,null,null,null,8.795,7.2,3.5342,null
100013,null,Texans,DST,HOU,DST,HOU,null,6.7058,null,null,null,12,null,null,0.0618,null,null,null,7.8,6.2642,2.485,null
100014,null,Colts,DST,IND,DST,IND,null,5.8428,null,null,null,21,null,null,0.3995,null,null,null,6.6895,2.2,5.0009,null
100015,null,Jaguars,DST,JAC,DST,JAC,null,5.4173,null,null,null,23,null,null,0.1801,null,null,null,6.1523,3.8,4.4021,null
100016,null,Chiefs,DST,KC,DST,KC,null,8.1972,null,null,null,6,null,null,0.3264,null,null,null,9.3581,6.2,5.0595,null
100018,null,Raiders,DST,OAK,DST,OAK,null,7.2013,null,null,null,10,null,null,0.3302,null,null,null,7.7719,6.2,4.1222,null
100020,null,Vikings,DST,MIN,DST,MIN,null,9.57,null,null,null,2,null,null,0.4902,null,null,null,10.2083,5.1949,3.9192,null
100021,null,Patriots,DST,NE,DST,NE,null,7.6719,null,null,null,8,null,null,0.3977,null,null,null,7.9141,5.3,2.2801,null
100022,null,Saints,DST,NO,DST,NO,null,4.7773,null,null,null,26,null,null,null,null,null,null,5.879,-0.2,8.61,null
100024,null,Jets,DST,NYJ,DST,NYJ,null,7.347,null,null,null,9,null,null,0.2281,null,null,null,7.9116,5.8,3.2499,null
100025,null,Eagles,DST,PHI,DST,PHI,null,7.0365,null,null,null,11,null,null,0.3513,null,null,null,8.0434,6,5.2032,null
100026,null,Cardinals,DST,ARI,DST,ARI,null,10.1167,null,null,null,1,null,null,0.616,null,null,null,11.7878,5.4443,5.468,null
100028,null,Chargers,DST,SD,DST,SD,null,8.4032,null,null,null,5,null,null,0.2697,null,null,null,10.7808,5.8,9.9033,null
100030,null,Seahawks,DST,SEA,DST,SEA,null,6.3936,null,null,null,16,null,null,0.278,null,null,null,8.535,1.2,7.9279,null
100031,null,Buccaneers,DST,TB,DST,TB,null,5.2377,null,null,null,24,null,null,0.2307,null,null,null,6.745,3.8,5.0061,null
100032,null,Redskins,DST,WAS,DST,WAS,null,6.169,null,null,null,17,null,null,0.1929,null,null,null,6.1709,4,2.6794,null
238457,null,Zach Miller,TE,CHI,TE,CHI,null,10.936,null,null,null,11,null,null,1.3686,null,null,null,12.2476,9.05,6.6221,null
238498,null,Julian Edelman,WR,NE,WR,NE,null,15.5835,null,null,null,13,null,null,0.2168,null,null,null,18.384,10.9675,10.6504,null
496812,null,Erik Lorig,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
497095,null,Sam Bradford,QB,MIN,QB,MIN,null,13.7558,null,null,null,25,null,null,6.5812,null,null,null,14.7324,12.14,5.3163,null
497108,null,Jimmy Clausen,QB,FA,QB,FA,null,0,null,null,null,56,null,null,0,null,null,null,0,0,3.3987,null
497123,null,Colt McCoy,QB,WAS,QB,WAS,null,0.6935,null,null,null,32,null,null,0.1014,null,null,null,1.3746,0.08,6.1181,null
497145,null,Joique Bell,RB,CHI,RB,CHI,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
497149,null,LeGarrette Blount,RB,NE,RB,NE,null,11.221,null,null,null,22,null,null,1.412,null,null,null,14.1348,5.4,7.7317,null
497172,null,Anthony Dixon,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
497174,null,Jonathan Dwyer,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
497176,null,Toby Gerhart,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
497188,null,Ryan Mathews,RB,PHI,RB,PHI,null,8.9283,null,null,null,27,null,null,0.3917,null,null,null,10.6817,6.1859,5.619,null
497190,null,Dexter McCluster,RB,SD,RB,SD,null,3.7314,null,null,null,50,null,null,0.0735,null,null,null,4.054,3.25,6.7143,null
497204,null,C.J. Spiller,RB,SEA,RB,SEA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
497206,null,James Starks,RB,GB,RB,GB,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
497218,null,Trindon Holliday,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
497224,null,Ed Dickson,TE,CAR,TE,CAR,null,3.6941,null,null,null,31,null,null,0.1237,null,null,null,5.8015,2.19,6.2478,null
497226,null,Jim Dray,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,3.2498,null
497234,null,Garrett Graham,TE,DEN,TE,DEN,null,0.072,null,null,null,81,null,null,0.072,null,null,null,0.1229,0,3.4298,null
497236,null,Jimmy Graham,TE,SEA,TE,SEA,null,13.8975,null,null,null,4,null,null,1.0603,null,null,null,17.9747,8.8,11.4704,null
497238,null,Jermaine Gresham,TE,ARI,TE,ARI,null,3.9053,null,null,null,30,null,null,0.2285,null,null,null,5.567,2.28,6.01,null
497240,null,Rob Gronkowski,TE,NE,TE,NE,null,15.5343,null,null,null,1,null,null,0.673,null,null,null,17.3803,11.7672,5.7905,null
497242,null,Clay Harbor,TE,DET,TE,DET,null,0.578,null,null,null,63,null,null,0.0362,null,null,null,0.919,0,6.666,null
497246,null,Michael Hoomanawanui,TE,NO,TE,NO,null,0,null,null,null,82,null,null,0,null,null,null,0,0,3.2498,null
497250,null,Anthony McCoy,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,3.2498,null
497256,null,Tony Moeaki,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,3.2498,null
497258,null,Andrew Quarless,TE,FA,TE,FA,null,0.5132,null,null,null,67,null,null,0.021,null,null,null,0.8503,0,4.5171,null
497260,null,Seyi Ajirotutu,WR,PHI,WR,PHI,null,0.0464,null,null,null,138,null,null,0.0284,null,null,null,0.0996,0,3.342,null
497270,null,Arrelious Benn,WR,JAC,WR,JAC,null,1.6113,null,null,null,108,null,null,0.2527,null,null,null,2.601,0.47,4.9503,null
497278,null,Dez Bryant,WR,DAL,WR,DAL,null,14.6168,null,null,null,19,null,null,0.395,null,null,null,15.8864,9.8497,8.0914,null
497282,null,Riley Cooper,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
497284,null,Eric Decker,WR,NYJ,WR,NYJ,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
497286,null,Marcus Easley,WR,BUF,WR,BUF,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
497288,null,Jacoby Ford,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
497302,null,Brandon LaFell,WR,CIN,WR,CIN,null,10.0707,null,null,null,42,null,null,0.305,null,null,null,12.2369,7.97,5.5478,null
497312,null,Preston Parker,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
497320,null,Andre Roberts,WR,DET,WR,DET,null,2.9945,null,null,null,92,null,null,0.0265,null,null,null,3.9165,1.67,5.4877,null
497322,null,Emmanuel Sanders,WR,DEN,WR,DEN,null,16.8186,null,null,null,10,null,null,0.3771,null,null,null,19.2246,14.67,5.0309,null
497326,null,Golden Tate,WR,DET,WR,DET,null,13.3154,null,null,null,25,null,null,0.5821,null,null,null,14.6837,10.5549,6.0035,null
497328,null,Demaryius Thomas,WR,DEN,WR,DEN,null,14.3448,null,null,null,20,null,null,0.329,null,null,null,16.6423,10.4068,7.9777,null
1037347,null,Joe Webb,QB,CAR,QB,CAR,null,0,null,null,null,56,null,null,0,null,null,null,0,0,3.3987,null
1037366,null,Michael Palmer,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
1037847,null,Deji Karim,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
1037885,null,Marc Mariani,WR,TEN,WR,TEN,null,0.247,null,null,null,133,null,null,0.0856,null,null,null,0.6369,0,3.9557,null
2495139,null,Charles Clay,TE,BUF,TE,BUF,null,8.6829,null,null,null,17,null,null,0.0824,null,null,null,10.0347,6.59,6.2818,null
2495143,null,Andy Dalton,QB,CIN,QB,CIN,null,17.9316,null,null,null,9,null,null,0.1939,null,null,null,19.1571,15.42,7.5964,null
2495158,null,Leonard Hankerson,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495161,null,Roy Helu,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
2495172,null,Kendall Hunter,RB,NO,RB,NO,null,0.0045,null,null,null,101,null,null,0.0045,null,null,null,0.0068,0,3.3819,null
2495179,null,Jerrel Jernigan,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
2495181,null,Jerrod Johnson,QB,DAL,QB,DAL,null,0,null,null,null,56,null,null,0,null,null,null,0,0,3.3987,null
2495192,null,Greg Little,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495207,null,DeMarco Murray,RB,TEN,RB,TEN,null,19.409,null,null,null,4,null,null,1.3581,null,null,null,21.768,17.05,9.7797,null
2495211,null,Niles Paul,TE,WAS,TE,WAS,null,1.4704,null,null,null,52,null,null,0.1089,null,null,null,2.6068,0.4,6.2207,null
2495223,null,Greg Salas,WR,BUF,WR,BUF,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495234,null,Luke Stocker,TE,TB,TE,TB,null,0.5982,null,null,null,62,null,null,0.0379,null,null,null,0.6792,0.47,3.4782,null
2495240,null,Tyrod Taylor,QB,BUF,QB,BUF,null,17.3391,null,null,null,14,null,null,0.3127,null,null,null,20.0853,13.98,9.033,null
2495241,null,Daniel Thomas,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
2495258,null,Matt Asiata,RB,MIN,RB,MIN,null,14.7501,null,null,null,10,null,null,0.126,null,null,null,17.983,9.32,8.6074,null
2495288,null,Virgil Green,TE,DEN,TE,DEN,null,5.7273,null,null,null,27,null,null,1.0375,null,null,null,6.927,4.0238,5.3455,null
2495306,null,Ricardo Lockette,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495314,null,Bruce Miller,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
2495328,null,Bilal Powell,RB,NYJ,RB,NYJ,null,9.4312,null,null,null,26,null,null,0.6358,null,null,null,11.0634,7.17,7.4231,null
2495331,null,Aldrick Robinson,WR,ATL,WR,ATL,null,2.9114,null,null,null,96,null,null,0.0926,null,null,null,3.2836,2.0152,3.7678,null
2495340,null,Anthony Sherman,RB,KC,RB,KC,null,0.6319,null,null,null,85,null,null,0.0716,null,null,null,0.9966,0,3.9027,null
2495341,null,Cecil Shorts,WR,TB,WR,TB,null,4.6537,null,null,null,81,null,null,0.1185,null,null,null,7.2943,1.0423,6.9661,null
2495347,null,Lee Smith,TE,OAK,TE,OAK,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2495353,null,Julius Thomas,TE,JAC,TE,JAC,null,9.4821,null,null,null,13,null,null,0.3841,null,null,null,11.5594,6.8232,8.2984,null
2495425,null,Scott Tolzien,QB,IND,QB,IND,null,0.3602,null,null,null,40,null,null,0.1009,null,null,null,0.7077,0.008,4.495,null
2495438,null,Kyle Rudolph,TE,MIN,TE,MIN,null,11.3084,null,null,null,9,null,null,0.2646,null,null,null,13.1517,8.3703,7.2811,null
2495448,null,Randall Cobb,WR,GB,WR,GB,null,15.3547,null,null,null,15,null,null,0.3335,null,null,null,17.8928,10.79,9.8085,null
2495449,null,Tandon Doss,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
2495450,null,A.J. Green,WR,CIN,WR,CIN,null,19.1041,null,null,null,4,null,null,1.7529,null,null,null,19.9918,14.3336,3.736,null
2495453,null,Andre Holmes,WR,OAK,WR,OAK,null,3.6222,null,null,null,87,null,null,0.1527,null,null,null,4.7131,1.7546,6.2153,null
2495454,null,Julio Jones,WR,ATL,WR,ATL,null,22.2946,null,null,null,1,null,null,1.6918,null,null,null,25.1883,19.2,3.907,null
2495455,null,Cam Newton,QB,CAR,QB,CAR,null,18.4432,null,null,null,8,null,null,0.6052,null,null,null,20.0739,14.74,7.5649,null
2495466,null,Mark Ingram,RB,NO,RB,NO,null,13.6389,null,null,null,14,null,null,0.2788,null,null,null,15.4168,10.8627,6.3813,null
2495467,null,Taiwan Jones,RB,OAK,RB,OAK,null,0.2971,null,null,null,91,null,null,0.0816,null,null,null,0.607,0,4.3414,null
2495469,null,Dion Lewis,RB,NE,RB,NE,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
2495470,null,Stevan Ridley,RB,FA,RB,FA,null,0.5826,null,null,null,86,null,null,0.1013,null,null,null,1.2803,0,5.8357,null
2495471,null,Jacquizz Rodgers,RB,TB,RB,TB,null,15.0466,null,null,null,9,null,null,0.3204,null,null,null,16.974,13.2,4.9994,null
2495472,null,Jordan Todman,RB,IND,RB,IND,null,0.1424,null,null,null,94,null,null,0.0285,null,null,null,0.3591,0,3.8279,null
2495558,null,Dwayne Bowe,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495560,null,Ahmad Bradshaw,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
2495573,null,Scott Chandler,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,3.2498,null
2495620,null,Clark Harris,TE,CIN,TE,CIN,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2495651,null,Jacoby Jones,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495660,null,Brian Leonard,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
2495663,null,Marshawn Lynch,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.3688,null
2495700,null,Greg Olsen,TE,CAR,TE,CAR,null,15.0149,null,null,null,2,null,null,0.7122,null,null,null,18.4068,11.8,5.5019,null
2495748,null,Drew Stanton,QB,ARI,QB,ARI,null,0.1196,null,null,null,46,null,null,0.0043,null,null,null,0.2383,0.068,3.6371,null
2495801,null,Miles Austin,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
2495802,null,Jason Avant,WR,KC,WR,KC,null,0.5914,null,null,null,124,null,null,0.067,null,null,null,1.2322,0,4.9113,null
2495821,null,Marques Colston,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495824,null,Jay Cutler,QB,CHI,QB,CHI,null,13.0793,null,null,null,26,null,null,11.8454,null,null,null,14.3618,11.77,7.2426,null
2495825,null,Owen Daniels,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,3.2498,null
2495826,null,Vernon Davis,TE,WAS,TE,WAS,null,4.7225,null,null,null,28,null,null,0.4413,null,null,null,6.573,1.33,8.7318,null
2495835,null,Anthony Fasano,TE,TEN,TE,TEN,null,3.0074,null,null,null,37,null,null,0.0665,null,null,null,5.3986,0.36,7.7953,null
2495843,null,Derek Hagan,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
2495863,null,Tarvaris Jackson,QB,FA,QB,FA,null,0,null,null,null,56,null,null,0,null,null,null,0,0,3.3987,null
2495867,null,Greg Jennings,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,3.2091,null
2495888,null,Marcedes Lewis,TE,JAC,TE,JAC,null,3.4731,null,null,null,34,null,null,0.0617,null,null,null,4.0224,2.6424,6.4636,null
2495893,null,Brandon Marshall,WR,NYJ,WR,NYJ,null,17.2037,null,null,null,6,null,null,0.1132,null,null,null,20.2584,13.78,9.1173,null
2495966,null,Delanie Walker,TE,TEN,TE,TEN,null,13.2115,null,null,null,5,null,null,0.7849,null,null,null,17.4746,10.05,11.4524,null
2495974,null,Charlie Whitehurst,QB,FA,QB,FA,null,0,null,null,null,56,null,null,0,null,null,null,0,0,3.3987,null
2499248,null,Kris Durham,WR,FA,WR,FA,null,0,null,null,null,140,null,null,0,null,null,null,0,0,null,null
2499277,null,David Ausberry,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2504211,null,Tom Brady,QB,NE,QB,NE,null,19.2126,null,null,null,3,null,null,0.0968,null,null,null,21.6301,15.42,6.6606,null
2504531,null,Michael Vick,QB,FA,QB,FA,null,0,null,null,null,56,null,null,0,null,null,null,0,0,null,null
2504775,null,Drew Brees,QB,NO,QB,NO,null,17.7308,null,null,null,11,null,null,0.3034,null,null,null,18.6708,15.78,6.188,null
2504833,null,Shaun Hill,QB,MIN,QB,MIN,null,0.3158,null,null,null,41,null,null,0.1167,null,null,null,0.5443,0.08,4.2692,null
2505076,null,Josh McCown,QB,CLE,QB,CLE,null,15.7073,null,null,null,20,null,null,0.6234,null,null,null,16.7607,13.77,6.7714,null
2505245,null,Carson Palmer,QB,ARI,QB,ARI,null,16.7941,null,null,null,17,null,null,0.6719,null,null,null,19.0806,13,10.2264,null
2505299,null,Antonio Gates,TE,SD,TE,SD,null,8.774,null,null,null,16,null,null,0.121,null,null,null,10.4486,4.4052,6.9611,null
2505354,null,Tony Romo,QB,DAL,QB,DAL,null,0,null,null,null,56,null,null,0,null,null,null,0,0,3.3987,null
2505551,null,Andre Johnson,WR,TEN,WR,TEN,null,4.4704,null,null,null,83,null,null,0.0883,null,null,null,5.7177,1.9679,7.2762,null
2505587,null,Anquan Boldin,WR,DET,WR,DET,null,9.7443,null,null,null,44,null,null,0.1401,null,null,null,10.4822,8.5031,4.3154,null
2505629,null,Jason Witten,TE,DAL,TE,DAL,null,7.909,null,null,null,22,null,null,0.5087,null,null,null,8.5625,6.09,5.6153,null
2505936,null,Steven Jackson,RB,NE,RB,NE,null,0.9847,null,null,null,77,null,null,0.0535,null,null,null,1.8725,0,6.9213,null
2505982,null,Matt Schaub,QB,ATL,QB,ATL,null,0.1115,null,null,null,48,null,null,0.0099,null,null,null,0.2511,-0.054,3.8315,null
