playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
4231,null,Jed Collins,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
4327,null,Danny Woodhead,RB,SD,RB,SD,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
4383,null,Tim Hightower,RB,NO,RB,NO,null,9.172,null,null,null,28,null,null,0.4471,null,null,null,11.3958,6.84,5.7235,null
4433,null,Marcel Reece,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
71217,null,Kenny Britt,WR,LA,WR,LA,null,14.0272,null,null,null,26,null,null,0.8198,null,null,null,17.4681,11.2532,6.5198,null
71247,null,James Casey,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
71255,null,Chase Coffman,TE,IND,TE,IND,null,0.0611,null,null,null,80,null,null,0.0588,null,null,null,0.1274,0,null,null
71265,null,Jared Cook,TE,GB,TE,GB,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
71269,null,Michael Crabtree,WR,OAK,WR,OAK,null,15.0095,null,null,null,17,null,null,0.4597,null,null,null,17.5443,12.96,5.8839,null
71345,null,Rashad Jennings,RB,NYG,RB,NYG,null,10.6561,null,null,null,22,null,null,0.1013,null,null,null,13.1451,5.9,7.3671,null
71417,null,Jordan Norwood,WR,DEN,WR,DEN,null,3.7409,null,null,null,87,null,null,0.2661,null,null,null,4.6776,2.89,5.4669,null
71431,null,Brandon Pettigrew,TE,DET,TE,DET,null,0.3418,null,null,null,71,null,null,0.094,null,null,null,0.5727,0,null,null
71435,null,John Phillips,TE,FA,TE,FA,null,0.5484,null,null,null,66,null,null,0.0544,null,null,null,0.8185,0,null,null
79555,null,Arian Foster,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
79557,null,Josh Freeman,QB,FA,QB,FA,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
79563,null,Shonn Greene,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
79589,null,David Johnson,TE,PIT,TE,PIT,null,0.8041,null,null,null,57,null,null,0.0089,null,null,null,1.1292,0.54,null,null
79607,null,LeSean McCoy,RB,BUF,RB,BUF,null,12.982,null,null,null,14,null,null,0.4351,null,null,null,14.9697,9.4201,7.5318,null
79619,null,Knowshon Moreno,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
79858,null,Mark Sanchez,QB,DAL,QB,DAL,null,0.4824,null,null,null,33,null,null,0.0271,null,null,null,1.1017,0,5.0934,null
79860,null,Matthew Stafford,QB,DET,QB,DET,null,15.8528,null,null,null,18,null,null,0.6837,null,null,null,16.8778,13.68,6.395,null
80425,null,Percy Harvin,WR,BUF,WR,BUF,null,2.4376,null,null,null,101,null,null,0.2025,null,null,null,5.1095,-0.0321,9.5881,null
80427,null,Darrius Heyward-Bey,WR,PIT,WR,PIT,null,3.0678,null,null,null,91,null,null,0.0991,null,null,null,3.9022,2.12,6.4357,null
80429,null,Jeremy Maclin,WR,KC,WR,KC,null,12.8912,null,null,null,28,null,null,0.1029,null,null,null,14.2653,9.9249,6.7817,null
80670,null,Louis Murphy,WR,TB,WR,TB,null,0.4118,null,null,null,143,null,null,0.0079,null,null,null,0.9005,0,4.4168,null
80672,null,Hakeem Nicks,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
80674,null,Chris Ogbonnaya,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
81284,null,Chase Daniel,QB,PHI,QB,PHI,null,0.0621,null,null,null,55,null,null,0.0316,null,null,null,0.1277,-0.014,3.8632,null
81306,null,Brandon Tate,WR,BUF,WR,BUF,null,0.2166,null,null,null,151,null,null,0.0508,null,null,null,0.3736,0,3.7033,null
81831,null,Brian Hartline,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
89766,null,Brandon Myers,TE,TB,TE,TB,null,2.5135,null,null,null,40,null,null,0.147,null,null,null,4.0517,0.62,2.5442,null
89798,null,Antone Smith,RB,TB,RB,TB,null,10.3964,null,null,null,25,null,null,0.9272,null,null,null,12.3111,4.6068,8.9649,null
100001,null,Falcons,DST,ATL,DST,ATL,null,6.4991,null,null,null,14,null,null,0.0638,null,null,null,7.305,0.2,7.7167,null
100002,null,Ravens,DST,BAL,DST,BAL,null,6.261,null,null,null,18,null,null,0.0363,null,null,null,6.79,3.2,4.863,null
100003,null,Bills,DST,BUF,DST,BUF,null,6.7038,null,null,null,9,null,null,0.1067,null,null,null,6.8419,4,5.7549,null
100004,null,Panthers,DST,CAR,DST,CAR,null,8.3844,null,null,null,4,null,null,0.2987,null,null,null,10.966,6,4.9122,null
100007,null,Browns,DST,CLE,DST,CLE,null,3.7143,null,null,null,25,null,null,0.0519,null,null,null,5.0723,-1.5,7.4925,null
100008,null,Cowboys,DST,DAL,DST,DAL,null,7.9004,null,null,null,6,null,null,0.985,null,null,null,8.045,6.5,3.8914,null
100009,null,Broncos,DST,DEN,DST,DEN,null,6.2436,null,null,null,19,null,null,0.2885,null,null,null,7.0186,5.2642,2.8404,null
100010,null,Lions,DST,DET,DST,DET,null,6.2057,null,null,null,20,null,null,0.5321,null,null,null,6.8689,4.8,4.1136,null
100011,null,Packers,DST,GB,DST,GB,null,6.8088,null,null,null,8,null,null,0.151,null,null,null,7.5488,5.6,5.6416,null
100012,null,Titans,DST,TEN,DST,TEN,null,6.4994,null,null,null,13,null,null,0.0144,null,null,null,7.6233,5.2,5.1576,null
100014,null,Colts,DST,IND,DST,IND,null,4.8168,null,null,null,24,null,null,1.1285,null,null,null,6.05,3.2,3.5364,null
100015,null,Jaguars,DST,JAC,DST,JAC,null,5.6429,null,null,null,22,null,null,0.5166,null,null,null,6.6744,1.9,5.4765,null
100016,null,Chiefs,DST,KC,DST,KC,null,11.2327,null,null,null,1,null,null,1.7886,null,null,null,11.3144,9.8,1.7181,null
100017,null,Rams,DST,LA,DST,LA,null,8.2708,null,null,null,5,null,null,0.8095,null,null,null,7.672,6.2,4.4567,null
100018,null,Raiders,DST,OAK,DST,OAK,null,6.5191,null,null,null,12,null,null,0.0199,null,null,null,7.0779,3.4,5.4017,null
100019,null,Dolphins,DST,MIA,DST,MIA,null,6.6119,null,null,null,10,null,null,0.061,null,null,null,7.5593,4.2,5.5173,null
100020,null,Vikings,DST,MIN,DST,MIN,null,9.0284,null,null,null,3,null,null,0.7008,null,null,null,8.9716,7.3253,1.4726,null
100022,null,Saints,DST,NO,DST,NO,null,6.4708,null,null,null,15,null,null,0.1056,null,null,null,6.955,4.2,5.3146,null
100023,null,Giants,DST,NYG,DST,NYG,null,5.7045,null,null,null,21,null,null,0.1652,null,null,null,6.1372,4.2,5.1294,null
100024,null,Jets,DST,NYJ,DST,NYJ,null,6.3307,null,null,null,17,null,null,0.0784,null,null,null,7.1226,3,6.5061,null
100025,null,Eagles,DST,PHI,DST,PHI,null,9.8599,null,null,null,2,null,null,1.1535,null,null,null,10.7009,2.2611,8.2952,null
100027,null,Steelers,DST,PIT,DST,PIT,null,6.5825,null,null,null,11,null,null,0.0732,null,null,null,8.9447,3.7,8.088,null
100028,null,Chargers,DST,SD,DST,SD,null,7.0221,null,null,null,7,null,null,0.2658,null,null,null,7.38,4.2611,8.3315,null
100029,null,49ers,DST,SF,DST,SF,null,3.6624,null,null,null,26,null,null,null,null,null,null,3.6909,-0.6,4.3182,null
100030,null,Seahawks,DST,SEA,DST,SEA,null,6.3998,null,null,null,16,null,null,0.1039,null,null,null,6.3128,5,1.5975,null
100031,null,Buccaneers,DST,TB,DST,TB,null,5.4357,null,null,null,23,null,null,1.1702,null,null,null,5.7558,4.1,2.4564,null
163982,null,Will Johnson,RB,NYG,RB,NYG,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
496812,null,Erik Lorig,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
497095,null,Sam Bradford,QB,MIN,QB,MIN,null,15.0299,null,null,null,20,null,null,0.1551,null,null,null,16.7047,13.3,6.8777,null
497108,null,Jimmy Clausen,QB,FA,QB,FA,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
497121,null,Thad Lewis,QB,SF,QB,SF,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
497145,null,Joique Bell,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
497172,null,Anthony Dixon,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
497174,null,Jonathan Dwyer,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
497176,null,Toby Gerhart,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
497188,null,Ryan Mathews,RB,PHI,RB,PHI,null,7.906,null,null,null,33,null,null,0.7735,null,null,null,10.4439,5.0926,6.2214,null
497190,null,Dexter McCluster,RB,SD,RB,SD,null,3.4556,null,null,null,56,null,null,0.1368,null,null,null,3.5154,1.3,7.9524,null
497204,null,C.J. Spiller,RB,NYJ,RB,NYJ,null,1.1311,null,null,null,79,null,null,0.0708,null,null,null,2.4408,0,7.831,null
497206,null,James Starks,RB,GB,RB,GB,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
497218,null,Trindon Holliday,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
497224,null,Ed Dickson,TE,CAR,TE,CAR,null,2.5512,null,null,null,38,null,null,0.0325,null,null,null,3.3117,1.26,4.3996,null
497226,null,Jim Dray,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
497234,null,Garrett Graham,TE,DEN,TE,DEN,null,0.0045,null,null,null,81,null,null,0.0045,null,null,null,0.0068,0,null,null
497236,null,Jimmy Graham,TE,SEA,TE,SEA,null,12.8669,null,null,null,5,null,null,0.4919,null,null,null,17.5739,7.56,null,null
497242,null,Clay Harbor,TE,DET,TE,DET,null,1.0117,null,null,null,52,null,null,0.0916,null,null,null,1.1324,0.8,null,null
497246,null,Michael Hoomanawanui,TE,NO,TE,NO,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
497250,null,Anthony McCoy,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
497254,null,Dennis Pitta,TE,BAL,TE,BAL,null,12.3396,null,null,null,7,null,null,0.5768,null,null,null,14.3648,9.15,4.8413,null
497256,null,Tony Moeaki,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
497258,null,Andrew Quarless,TE,FA,TE,FA,null,0.4855,null,null,null,69,null,null,0.0874,null,null,null,0.809,0,null,null
497260,null,Seyi Ajirotutu,WR,PHI,WR,PHI,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
497270,null,Arrelious Benn,WR,JAC,WR,JAC,null,1.4347,null,null,null,116,null,null,0.08,null,null,null,2.3743,0.47,5.9556,null
497278,null,Dez Bryant,WR,DAL,WR,DAL,null,16.0975,null,null,null,11,null,null,0.1789,null,null,null,19.3326,10.5122,9.0862,null
497282,null,Riley Cooper,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
497284,null,Eric Decker,WR,NYJ,WR,NYJ,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
497286,null,Marcus Easley,WR,BUF,WR,BUF,null,0.1208,null,null,null,154,null,null,0.0688,null,null,null,0.2379,0,3.4421,null
497288,null,Jacoby Ford,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
497312,null,Preston Parker,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
497320,null,Andre Roberts,WR,DET,WR,DET,null,1.8221,null,null,null,110,null,null,0.2451,null,null,null,2.7306,0.9279,4.6544,null
497322,null,Emmanuel Sanders,WR,DEN,WR,DEN,null,14.1512,null,null,null,24,null,null,0.0669,null,null,null,15.9537,10.5494,5.4823,null
497326,null,Golden Tate,WR,DET,WR,DET,null,14.181,null,null,null,23,null,null,0.0346,null,null,null,16.315,11.144,6.2109,null
497328,null,Demaryius Thomas,WR,DEN,WR,DEN,null,16.2356,null,null,null,10,null,null,0.1832,null,null,null,18.198,11.6901,5.5674,null
1037347,null,Joe Webb,QB,CAR,QB,CAR,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
1037366,null,Michael Palmer,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
1037847,null,Deji Karim,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
1037885,null,Marc Mariani,WR,TEN,WR,TEN,null,0.568,null,null,null,137,null,null,0.0038,null,null,null,1.4433,-0.0031,4.9896,null
2495139,null,Charles Clay,TE,BUF,TE,BUF,null,7.5694,null,null,null,17,null,null,0.5819,null,null,null,8.9993,5.97,null,null
2495158,null,Leonard Hankerson,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495159,null,Dwayne Harris,WR,NYG,WR,NYG,null,0.5992,null,null,null,136,null,null,0.0319,null,null,null,1.2258,0,4.471,null
2495161,null,Roy Helu,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
2495172,null,Kendall Hunter,RB,NO,RB,NO,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
2495179,null,Jerrel Jernigan,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
2495181,null,Jerrod Johnson,QB,DAL,QB,DAL,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
2495186,null,Colin Kaepernick,QB,SF,QB,SF,null,17.8072,null,null,null,10,null,null,0.9086,null,null,null,19.3815,15.6932,8.5994,null
2495187,null,Lance Kendricks,TE,LA,TE,LA,null,8.6473,null,null,null,14,null,null,0.2183,null,null,null,10.3842,6,4.3996,null
2495189,null,Jeremy Kerley,WR,SF,WR,SF,null,11.4652,null,null,null,36,null,null,0.2462,null,null,null,15.775,6.85,7.6345,null
2495192,null,Greg Little,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495207,null,DeMarco Murray,RB,TEN,RB,TEN,null,17.0536,null,null,null,5,null,null,0.0533,null,null,null,19.5455,13.33,5.2235,null
2495215,null,Christian Ponder,QB,SF,QB,SF,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
2495223,null,Greg Salas,WR,BUF,WR,BUF,null,0.3406,null,null,null,146,null,null,0.0502,null,null,null,0.7448,0,4.1926,null
2495234,null,Luke Stocker,TE,TB,TE,TB,null,0.8685,null,null,null,55,null,null,0.0516,null,null,null,1.2881,0.47,10.3192,null
2495240,null,Tyrod Taylor,QB,BUF,QB,BUF,null,16.5653,null,null,null,16,null,null,0.4994,null,null,null,19.4712,12.48,8.892,null
2495241,null,Daniel Thomas,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
2495258,null,Matt Asiata,RB,MIN,RB,MIN,null,10.5587,null,null,null,23,null,null,0.0851,null,null,null,12.5078,6.62,6.061,null
2495267,null,Jordan Cameron,TE,MIA,TE,MIA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2495288,null,Virgil Green,TE,DEN,TE,DEN,null,6.4188,null,null,null,20,null,null,0.0273,null,null,null,6.8346,4.8199,3.7811,null
2495306,null,Ricardo Lockette,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495314,null,Bruce Miller,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
2495328,null,Bilal Powell,RB,NYJ,RB,NYJ,null,9.4957,null,null,null,26,null,null,0.1883,null,null,null,10.9995,7.6432,4.4742,null
2495331,null,Aldrick Robinson,WR,ATL,WR,ATL,null,2.6153,null,null,null,97,null,null,0.0221,null,null,null,3.0955,1.6461,4.4173,null
2495340,null,Anthony Sherman,RB,KC,RB,KC,null,1.1362,null,null,null,78,null,null,0.0339,null,null,null,1.6431,0.33,6.5707,null
2495341,null,Cecil Shorts,WR,TB,WR,TB,null,7.9108,null,null,null,59,null,null,0.1256,null,null,null,10.3722,0.9757,8.7997,null
2495347,null,Lee Smith,TE,OAK,TE,OAK,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2495353,null,Julius Thomas,TE,JAC,TE,JAC,null,8.5521,null,null,null,15,null,null,0.6144,null,null,null,10.1745,6.1592,null,null
2495425,null,Scott Tolzien,QB,IND,QB,IND,null,0.3367,null,null,null,40,null,null,0.0646,null,null,null,0.6598,0.008,4.5376,null
2495438,null,Kyle Rudolph,TE,MIN,TE,MIN,null,12.4104,null,null,null,6,null,null,0.2196,null,null,null,14.3414,8.806,3.4277,null
2495441,null,Blaine Gabbert,QB,SF,QB,SF,null,1.6519,null,null,null,28,null,null,0.6848,null,null,null,3.3063,0.096,8.4696,null
2495443,null,Ryan Mallett,QB,BAL,QB,BAL,null,0.283,null,null,null,41,null,null,0.0258,null,null,null,0.4847,0.124,4.1155,null
2495448,null,Randall Cobb,WR,GB,WR,GB,null,4.4057,null,null,null,83,null,null,0.248,null,null,null,10.3486,0,12.586,null
2495449,null,Tandon Doss,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
2495453,null,Andre Holmes,WR,OAK,WR,OAK,null,4.1379,null,null,null,85,null,null,0.2608,null,null,null,6.2509,1.83,5.6362,null
2495454,null,Julio Jones,WR,ATL,WR,ATL,null,20.532,null,null,null,2,null,null,1.3136,null,null,null,23.4817,15.6859,9.9974,null
2495455,null,Cam Newton,QB,CAR,QB,CAR,null,19.4641,null,null,null,5,null,null,0.3168,null,null,null,21.3549,16.24,5.629,null
2495459,null,Torrey Smith,WR,SF,WR,SF,null,8.6682,null,null,null,54,null,null,0.221,null,null,null,10.1902,5.8318,6.0341,null
2495461,null,Shaun Draughn,RB,SF,RB,SF,null,5.6064,null,null,null,39,null,null,0.0505,null,null,null,6.0549,3.5105,6.9318,null
2495466,null,Mark Ingram,RB,NO,RB,NO,null,15.2923,null,null,null,11,null,null,1.3093,null,null,null,16.9544,10.6,5.9385,null
2495467,null,Taiwan Jones,RB,OAK,RB,OAK,null,0.2478,null,null,null,93,null,null,0.0825,null,null,null,0.5069,0,4.0371,null
2495470,null,Stevan Ridley,RB,ATL,RB,ATL,null,0.6521,null,null,null,88,null,null,0.2033,null,null,null,1.4255,0,4.9025,null
2495471,null,Jacquizz Rodgers,RB,TB,RB,TB,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
2495472,null,Jordan Todman,RB,IND,RB,IND,null,0.1154,null,null,null,97,null,null,0.0195,null,null,null,0.2906,0,3.7006,null
2495473,null,Shane Vereen,RB,NYG,RB,NYG,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
2495558,null,Dwayne Bowe,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495560,null,Ahmad Bradshaw,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
2495573,null,Scott Chandler,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2495651,null,Jacoby Jones,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495660,null,Brian Leonard,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,null,null
2495663,null,Marshawn Lynch,RB,FA,RB,FA,null,0,null,null,null,102,null,null,0,null,null,null,0,0,3.4129,null
2495700,null,Greg Olsen,TE,CAR,TE,CAR,null,15.2424,null,null,null,1,null,null,1.6038,null,null,null,16.9071,11.8317,2.1908,null
2495801,null,Miles Austin,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
2495802,null,Jason Avant,WR,KC,WR,KC,null,0.5667,null,null,null,138,null,null,0.0187,null,null,null,1.1861,0,4.6034,null
2495821,null,Marques Colston,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495825,null,Owen Daniels,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2495835,null,Anthony Fasano,TE,TEN,TE,TEN,null,2.1694,null,null,null,43,null,null,0.0684,null,null,null,3.0813,0.84,6.8734,null
2495838,null,Bruce Gradkowski,QB,PIT,QB,PIT,null,0.0144,null,null,null,57,null,null,0.0121,null,null,null,0.0217,0,3.7618,null
2495843,null,Derek Hagan,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
2495863,null,Tarvaris Jackson,QB,FA,QB,FA,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
2495867,null,Greg Jennings,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2495888,null,Marcedes Lewis,TE,JAC,TE,JAC,null,3.6297,null,null,null,30,null,null,0.1966,null,null,null,4.1996,2.79,3.251,null
2495893,null,Brandon Marshall,WR,NYJ,WR,NYJ,null,16.3166,null,null,null,9,null,null,0.15,null,null,null,18.8254,12.1621,8.4489,null
2495966,null,Delanie Walker,TE,TEN,TE,TEN,null,13.5083,null,null,null,3,null,null,0.628,null,null,null,16.1989,9.87,null,null
2495974,null,Charlie Whitehurst,QB,FA,QB,FA,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
2495979,null,DeAngelo Williams,RB,PIT,RB,PIT,null,4.2158,null,null,null,50,null,null,0.2373,null,null,null,5.8986,2.3564,6.5234,null
2499248,null,Kris Durham,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
2499255,null,Richard Gordon,TE,BAL,TE,BAL,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2499277,null,David Ausberry,TE,FA,TE,FA,null,0,null,null,null,82,null,null,0,null,null,null,0,0,null,null
2504531,null,Michael Vick,QB,FA,QB,FA,null,0,null,null,null,59,null,null,0,null,null,null,0,0,null,null
2504595,null,Steve Smith,WR,BAL,WR,BAL,null,9.8538,null,null,null,45,null,null,0.0324,null,null,null,13.2748,0,12.3812,null
2504775,null,Drew Brees,QB,NO,QB,NO,null,21.9613,null,null,null,2,null,null,2.0196,null,null,null,23.7619,20.82,4.485,null
2504833,null,Shaun Hill,QB,MIN,QB,MIN,null,0.4072,null,null,null,38,null,null,0.0511,null,null,null,0.6768,0.162,4.3835,null
2505076,null,Josh McCown,QB,CLE,QB,CLE,null,4.3677,null,null,null,27,null,null,3.047,null,null,null,10.0779,0.104,12.3195,null
2505299,null,Antonio Gates,TE,SD,TE,SD,null,13.7689,null,null,null,2,null,null,0.5678,null,null,null,15.5105,11.62,4.0462,null
2505354,null,Tony Romo,QB,DAL,QB,DAL,null,0,null,null,null,59,null,null,0,null,null,null,0,0,3.7288,null
2505551,null,Andre Johnson,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,3.1204,null
2505587,null,Anquan Boldin,WR,DET,WR,DET,null,8.8128,null,null,null,53,null,null,0.2551,null,null,null,10.2115,6.5031,5.3709,null
2505629,null,Jason Witten,TE,DAL,TE,DAL,null,9.0726,null,null,null,12,null,null,0.2544,null,null,null,10.0993,7.59,3.4277,null
2505790,null,Wes Welker,WR,LA,WR,LA,null,0.8268,null,null,null,129,null,null,0.1456,null,null,null,1.8078,0,5.7229,null
2505982,null,Matt Schaub,QB,ATL,QB,ATL,null,0.0866,null,null,null,52,null,null,0.0076,null,null,null,0.1855,-0.054,3.9419,null
2505996,null,Eli Manning,QB,NYG,QB,NYG,null,14.6492,null,null,null,24,null,null,0.1673,null,null,null,16.4641,12.7,6.3856,null
2506004,null,Jerricho Cotchery,WR,FA,WR,FA,null,0,null,null,null,156,null,null,0,null,null,null,0,0,null,null
2506053,null,Luke McCown,QB,NO,QB,NO,null,0.0858,null,null,null,53,null,null,0.0187,null,null,null,0.1447,0.004,3.8552,null
2506109,null,Ben Roethlisberger,QB,PIT,QB,PIT,null,16.7433,null,null,null,13,null,null,0.13,null,null,null,18.907,14.112,7.7436,null
