playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
4433,null,Marcel Reece,RB,OAK,RB,OAK,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
4487,null,Matthew Slater,WR,NE,WR,NE,null,0.0235,null,null,null,184,null,null,0.0235,null,null,null,0.0574,0,null,null
71217,null,Kenny Britt,WR,LA,WR,LA,null,7.7562,null,null,null,72,null,null,0.143,null,null,null,8.3008,6.34,7.6305,null
71247,null,James Casey,TE,FA,TE,FA,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
71255,null,Chase Coffman,TE,IND,TE,IND,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
71265,null,Jared Cook,TE,GB,TE,GB,null,7.2763,null,null,null,19,null,null,0.051,null,null,null,8.2993,5.9262,4.2234,null
71269,null,Michael Crabtree,WR,OAK,WR,OAK,null,13.9019,null,null,null,23,null,null,0.2481,null,null,null,14.782,10.4594,3.4167,null
71345,null,Rashad Jennings,RB,NYG,RB,NYG,null,14.2613,null,null,null,14,null,null,0.6035,null,null,null,16.3507,11.28,4.6335,null
71417,null,Jordan Norwood,WR,DEN,WR,DEN,null,3.1313,null,null,null,113,null,null,0.1373,null,null,null,3.5958,2.14,null,null
71431,null,Brandon Pettigrew,TE,DET,TE,DET,null,1.0351,null,null,null,77,null,null,0.0899,null,null,null,1.7157,0,null,null
71435,null,John Phillips,TE,DEN,TE,DEN,null,0.4007,null,null,null,91,null,null,0.0144,null,null,null,0.4532,0.34,null,null
79555,null,Arian Foster,RB,MIA,RB,MIA,null,12.0633,null,null,null,23,null,null,0.239,null,null,null,13.6602,7.9463,null,null
79557,null,Josh Freeman,QB,FA,QB,FA,null,0,null,null,null,75,null,null,0,null,null,null,0,0,3.8556,null
79563,null,Shonn Greene,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
79589,null,David Johnson,TE,PIT,TE,PIT,null,0.4392,null,null,null,89,null,null,0.0274,null,null,null,0.6105,0.18,10.4341,null
79607,null,LeSean McCoy,RB,BUF,RB,BUF,null,12.749,null,null,null,18,null,null,0.3284,null,null,null,13.693,10.78,4.1107,null
79619,null,Knowshon Moreno,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
79625,null,Bear Pascoe,TE,NE,TE,NE,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
79629,null,Cedric Peerman,RB,CIN,RB,CIN,null,0.0903,null,null,null,133,null,null,0.0302,null,null,null,0.1557,0,null,null
79858,null,Mark Sanchez,QB,DAL,QB,DAL,null,1.2429,null,null,null,41,null,null,0.569,null,null,null,2.0506,0.2,4.6118,null
79860,null,Matthew Stafford,QB,DET,QB,DET,null,19.8708,null,null,null,3,null,null,0.1934,null,null,null,20.4716,18.814,5.2736,null
80425,null,Percy Harvin,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
80427,null,Darrius Heyward-Bey,WR,PIT,WR,PIT,null,3.2904,null,null,null,111,null,null,0.1139,null,null,null,6.2821,0.47,4.0274,null
80429,null,Jeremy Maclin,WR,KC,WR,KC,null,13.5706,null,null,null,26,null,null,0.2878,null,null,null,14.4942,11.2721,null,null
80670,null,Louis Murphy,WR,TB,WR,TB,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
80672,null,Hakeem Nicks,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
80674,null,Chris Ogbonnaya,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
81284,null,Chase Daniel,QB,PHI,QB,PHI,null,0.0963,null,null,null,64,null,null,0.0065,null,null,null,0.1813,-0.01,3.2612,null
81288,null,Brandon Gibson,WR,NE,WR,NE,null,0.2446,null,null,null,175,null,null,0.0186,null,null,null,0.5079,0,null,null
81294,null,Brian Hoyer,QB,CHI,QB,CHI,null,2.1251,null,null,null,37,null,null,0.2519,null,null,null,4.3796,0.174,6.8547,null
81306,null,Brandon Tate,WR,BUF,WR,BUF,null,0.1011,null,null,null,181,null,null,0.0424,null,null,null,0.2176,0,null,null
81831,null,Brian Hartline,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
89766,null,Brandon Myers,TE,TB,TE,TB,null,1.7385,null,null,null,66,null,null,0.1733,null,null,null,2.8179,0,2.8838,null
89798,null,Antone Smith,RB,NYJ,RB,NYJ,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
100001,null,Falcons,DST,ATL,DST,ATL,null,5.4596,null,null,null,29,null,null,0.2668,null,null,null,6.1574,3.6,5.3844,null
100002,null,Ravens,DST,BAL,DST,BAL,null,7.3555,null,null,null,16,null,null,0.2801,null,null,null,8.3779,4.5,4.3568,null
100003,null,Bills,DST,BUF,DST,BUF,null,5.7214,null,null,null,27,null,null,0.1544,null,null,null,6.9116,5.4,4.6754,null
100004,null,Panthers,DST,CAR,DST,CAR,null,9.9406,null,null,null,1,null,null,0.4798,null,null,null,10.6865,6.2,2.7175,null
100005,null,Bears,DST,CHI,DST,CHI,null,9.7026,null,null,null,2,null,null,0.7324,null,null,null,10.845,6.3,8.6061,null
100006,null,Bengals,DST,CIN,DST,CIN,null,6.3332,null,null,null,24,null,null,0.249,null,null,null,7.05,4.2,4.4423,null
100007,null,Browns,DST,CLE,DST,CLE,null,5.8956,null,null,null,26,null,null,0.1976,null,null,null,6.355,4.9,5.4242,null
100008,null,Cowboys,DST,DAL,DST,DAL,null,5.6745,null,null,null,28,null,null,0.2714,null,null,null,6.386,4.2,4.1076,null
100009,null,Broncos,DST,DEN,DST,DEN,null,9.219,null,null,null,3,null,null,0.6092,null,null,null,9.8523,7.2,3.0582,null
100010,null,Lions,DST,DET,DST,DET,null,8.2412,null,null,null,10,null,null,0.3691,null,null,null,8.5558,7.1,3.7549,null
100011,null,Packers,DST,GB,DST,GB,null,7.4081,null,null,null,15,null,null,0.1773,null,null,null,8.5291,6.2,3.7794,null
100012,null,Titans,DST,TEN,DST,TEN,null,4.6828,null,null,null,32,null,null,null,null,null,null,5.855,3.2,5.5305,null
100013,null,Texans,DST,HOU,DST,HOU,null,7.99,null,null,null,11,null,null,0.3317,null,null,null,8.7081,5.6,4.1371,null
100014,null,Colts,DST,IND,DST,IND,null,8.4587,null,null,null,6,null,null,0.1111,null,null,null,10.4128,5.9,9.3975,null
100015,null,Jaguars,DST,JAC,DST,JAC,null,6.861,null,null,null,19,null,null,0.1083,null,null,null,7.1716,4.2,4.1048,null
100016,null,Chiefs,DST,KC,DST,KC,null,8.2987,null,null,null,8,null,null,0.0423,null,null,null,10.2737,7.1,5.9839,null
100017,null,Rams,DST,LA,DST,LA,null,7.1062,null,null,null,17,null,null,0.1534,null,null,null,6.4266,5.2,4.6831,null
100018,null,Raiders,DST,OAK,DST,OAK,null,6.56,null,null,null,23,null,null,0.2571,null,null,null,7.58,4.2,5.905,null
100019,null,Dolphins,DST,MIA,DST,MIA,null,5.0389,null,null,null,31,null,null,0.3561,null,null,null,5.093,3,3.7224,null
100020,null,Vikings,DST,MIN,DST,MIN,null,8.3965,null,null,null,7,null,null,0.1114,null,null,null,11.489,6,8.6794,null
100021,null,Patriots,DST,NE,DST,NE,null,7.7543,null,null,null,12,null,null,0.2141,null,null,null,7.5144,5.2,2.9523,null
100022,null,Saints,DST,NO,DST,NO,null,6.2727,null,null,null,25,null,null,0.4642,null,null,null,6.355,5.2,0.8626,null
100023,null,Giants,DST,NYG,DST,NYG,null,6.6842,null,null,null,21,null,null,0.0859,null,null,null,7.135,4.2,5.564,null
100024,null,Jets,DST,NYJ,DST,NYJ,null,7.518,null,null,null,14,null,null,0.1362,null,null,null,7.8596,6.7,5.3579,null
100025,null,Eagles,DST,PHI,DST,PHI,null,7.5624,null,null,null,13,null,null,0.0993,null,null,null,8.364,6,4.834,null
100026,null,Cardinals,DST,ARI,DST,ARI,null,8.7214,null,null,null,4,null,null,0.2431,null,null,null,9.0291,7.2,2.7748,null
100027,null,Steelers,DST,PIT,DST,PIT,null,6.8213,null,null,null,20,null,null,0.161,null,null,null,6.9572,4.2,3.8842,null
100028,null,Chargers,DST,SD,DST,SD,null,7.0446,null,null,null,18,null,null,0.2034,null,null,null,7.8233,4.9,8.3014,null
100029,null,49ers,DST,SF,DST,SF,null,5.3466,null,null,null,30,null,null,0.4857,null,null,null,5.7419,3.8,5.496,null
100030,null,Seahawks,DST,SEA,DST,SEA,null,8.4981,null,null,null,5,null,null,0.0705,null,null,null,12.0936,6.3,4.6677,null
100031,null,Buccaneers,DST,TB,DST,TB,null,6.6364,null,null,null,22,null,null,0.1898,null,null,null,6.1574,5.3,3.6446,null
100032,null,Redskins,DST,WAS,DST,WAS,null,8.2715,null,null,null,9,null,null,0.1559,null,null,null,10.5617,6,9.21,null
163982,null,Will Johnson,RB,NYG,RB,NYG,null,0.1354,null,null,null,131,null,null,0.0383,null,null,null,0.2335,0,null,null
238457,null,Zach Miller,TE,CHI,TE,CHI,null,9.9377,null,null,null,10,null,null,0.7133,null,null,null,11.2761,7.99,8.1812,null
238498,null,Julian Edelman,WR,NE,WR,NE,null,15.3195,null,null,null,12,null,null,0.2531,null,null,null,16.8341,11.9841,3.2335,null
496812,null,Erik Lorig,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497095,null,Sam Bradford,QB,MIN,QB,MIN,null,12.591,null,null,null,30,null,null,1.3344,null,null,null,13.3652,11.3,4.2551,null
497108,null,Jimmy Clausen,QB,FA,QB,FA,null,0,null,null,null,75,null,null,0,null,null,null,0,0,3.8556,null
497121,null,Thad Lewis,QB,SF,QB,SF,null,0,null,null,null,75,null,null,0,null,null,null,0,0,3.8556,null
497123,null,Colt McCoy,QB,WAS,QB,WAS,null,1.7882,null,null,null,39,null,null,0.4329,null,null,null,3.746,0.118,6.4683,null
497145,null,Joique Bell,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497149,null,LeGarrette Blount,RB,NE,RB,NE,null,11.8063,null,null,null,25,null,null,0.4059,null,null,null,12.5028,10.32,5.3464,null
497172,null,Anthony Dixon,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497174,null,Jonathan Dwyer,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497176,null,Toby Gerhart,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497188,null,Ryan Mathews,RB,PHI,RB,PHI,null,11.2449,null,null,null,28,null,null,0.061,null,null,null,11.8898,7.8921,4.1583,null
497190,null,Dexter McCluster,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497204,null,C.J. Spiller,RB,NO,RB,NO,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
497206,null,James Starks,RB,GB,RB,GB,null,7.1896,null,null,null,47,null,null,0.3965,null,null,null,8.5024,5.7735,3.2553,null
497218,null,Trindon Holliday,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
497224,null,Ed Dickson,TE,CAR,TE,CAR,null,4.1888,null,null,null,41,null,null,0.2908,null,null,null,6.205,2.65,4.7714,null
497226,null,Jim Dray,TE,BUF,TE,BUF,null,0.7231,null,null,null,82,null,null,0.0222,null,null,null,0.8755,0.512,null,null
497234,null,Garrett Graham,TE,DEN,TE,DEN,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
497236,null,Jimmy Graham,TE,SEA,TE,SEA,null,7.2502,null,null,null,20,null,null,0.1158,null,null,null,7.6047,6.2279,null,null
497238,null,Jermaine Gresham,TE,ARI,TE,ARI,null,3.4858,null,null,null,47,null,null,0.2327,null,null,null,4.4275,2.2716,4.5887,null
497240,null,Rob Gronkowski,TE,NE,TE,NE,null,8.0773,null,null,null,17,null,null,0.4981,null,null,null,12.0891,0,null,null
497242,null,Clay Harbor,TE,NE,TE,NE,null,0.7151,null,null,null,83,null,null,0.0305,null,null,null,1.1618,0,null,null
497246,null,Michael Hoomanawanui,TE,NO,TE,NO,null,1.18,null,null,null,74,null,null,0.0361,null,null,null,1.0743,0.6,null,null
497250,null,Anthony McCoy,TE,SEA,TE,SEA,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
497254,null,Dennis Pitta,TE,BAL,TE,BAL,null,7.8822,null,null,null,18,null,null,0.6189,null,null,null,10.9961,0.86,5.1368,null
497256,null,Tony Moeaki,TE,FA,TE,FA,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
497258,null,Andrew Quarless,TE,DET,TE,DET,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
497260,null,Seyi Ajirotutu,WR,PHI,WR,PHI,null,0.3031,null,null,null,169,null,null,0.0074,null,null,null,0.3514,0.155,null,null
497270,null,Arrelious Benn,WR,JAC,WR,JAC,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
497278,null,Dez Bryant,WR,DAL,WR,DAL,null,14.5546,null,null,null,19,null,null,0.2727,null,null,null,17.4931,9.8499,5.432,null
497282,null,Riley Cooper,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
497284,null,Eric Decker,WR,NYJ,WR,NYJ,null,14.7587,null,null,null,18,null,null,0.3355,null,null,null,15.8017,11.7667,4.2717,null
497286,null,Marcus Easley,WR,BUF,WR,BUF,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
497288,null,Jacoby Ford,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
497302,null,Brandon LaFell,WR,CIN,WR,CIN,null,7.5621,null,null,null,76,null,null,0.0268,null,null,null,8.238,5.73,4.8824,null
497320,null,Andre Roberts,WR,DET,WR,DET,null,1.5772,null,null,null,135,null,null,0.0666,null,null,null,2.5577,0,6.0427,null
497322,null,Emmanuel Sanders,WR,DEN,WR,DEN,null,12.7721,null,null,null,32,null,null,0.424,null,null,null,13.0069,10.9869,4.4549,null
497326,null,Golden Tate,WR,DET,WR,DET,null,14.2719,null,null,null,21,null,null,0.1879,null,null,null,14.8186,10.7319,4.516,null
497328,null,Demaryius Thomas,WR,DEN,WR,DEN,null,13.6559,null,null,null,24,null,null,0.0448,null,null,null,15.6356,9.22,null,null
1037347,null,Joe Webb,QB,CAR,QB,CAR,null,0,null,null,null,75,null,null,0,null,null,null,0,0,3.8556,null
1037366,null,Michael Palmer,TE,FA,TE,FA,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
1037847,null,Deji Karim,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
1037885,null,Marc Mariani,WR,TEN,WR,TEN,null,0.352,null,null,null,168,null,null,0.0523,null,null,null,0.8608,0,null,null
2495139,null,Charles Clay,TE,BUF,TE,BUF,null,8.8821,null,null,null,12,null,null,0.1681,null,null,null,9.5556,7.3141,null,null
2495143,null,Andy Dalton,QB,CIN,QB,CIN,null,16.64,null,null,null,18,null,null,0.3767,null,null,null,18.5293,13.328,7.1991,null
2495158,null,Leonard Hankerson,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495159,null,Dwayne Harris,WR,NYG,WR,NYG,null,2.8175,null,null,null,118,null,null,0.1104,null,null,null,4.6007,0.2179,3.7221,null
2495161,null,Roy Helu,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495172,null,Kendall Hunter,RB,NO,RB,NO,null,0.0045,null,null,null,138,null,null,0.0045,null,null,null,0.0068,0,null,null
2495179,null,Jerrel Jernigan,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495181,null,Jerrod Johnson,QB,DAL,QB,DAL,null,0,null,null,null,75,null,null,0,null,null,null,0,0,3.8556,null
2495186,null,Colin Kaepernick,QB,SF,QB,SF,null,1.4677,null,null,null,40,null,null,0.505,null,null,null,2.6222,0.222,5.272,null
2495187,null,Lance Kendricks,TE,LA,TE,LA,null,5.3739,null,null,null,36,null,null,0.2217,null,null,null,5.8044,4.4073,3.4318,null
2495189,null,Jeremy Kerley,WR,SF,WR,SF,null,8.433,null,null,null,63,null,null,0.3217,null,null,null,11.9629,3.43,7.6305,null
2495192,null,Greg Little,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495207,null,DeMarco Murray,RB,TEN,RB,TEN,null,13.288,null,null,null,16,null,null,0.3858,null,null,null,15.3759,11.36,4.4909,null
2495211,null,Niles Paul,TE,WAS,TE,WAS,null,1.2425,null,null,null,71,null,null,0.0247,null,null,null,1.8459,0.42,2.5794,null
2495215,null,Christian Ponder,QB,SF,QB,SF,null,0,null,null,null,75,null,null,0,null,null,null,0,0,3.8556,null
2495223,null,Greg Salas,WR,BUF,WR,BUF,null,1.4639,null,null,null,139,null,null,0.0224,null,null,null,2.6433,0,2.745,null
2495234,null,Luke Stocker,TE,TB,TE,TB,null,0.5838,null,null,null,87,null,null,0.1157,null,null,null,0.6847,0.39,null,null
2495240,null,Tyrod Taylor,QB,BUF,QB,BUF,null,17.0789,null,null,null,16,null,null,0.4025,null,null,null,18.5884,15.45,6.2005,null
2495241,null,Daniel Thomas,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495258,null,Matt Asiata,RB,MIN,RB,MIN,null,2.9855,null,null,null,78,null,null,0.0481,null,null,null,3.959,1.0435,6.5821,null
2495267,null,Jordan Cameron,TE,MIA,TE,MIA,null,6.9564,null,null,null,23,null,null,0.072,null,null,null,7.9641,4.69,null,null
2495288,null,Virgil Green,TE,DEN,TE,DEN,null,6.9325,null,null,null,24,null,null,0.1934,null,null,null,7.7594,3.7078,4.1625,null
2495306,null,Ricardo Lockette,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495314,null,Bruce Miller,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495328,null,Bilal Powell,RB,NYJ,RB,NYJ,null,8.491,null,null,null,43,null,null,0.5271,null,null,null,9.2062,2.2444,2.875,null
2495331,null,Aldrick Robinson,WR,ATL,WR,ATL,null,1.5892,null,null,null,134,null,null,0.04,null,null,null,2.2389,0.95,0.8519,null
2495340,null,Anthony Sherman,RB,KC,RB,KC,null,0.1623,null,null,null,130,null,null,0.0426,null,null,null,0.2445,0,5.584,null
2495341,null,Cecil Shorts,WR,TB,WR,TB,null,2.9445,null,null,null,116,null,null,0.0868,null,null,null,3.7537,0.6158,1.4626,null
2495347,null,Lee Smith,TE,OAK,TE,OAK,null,1.9997,null,null,null,60,null,null,0.0483,null,null,null,3.0531,0.57,8.9728,null
2495353,null,Julius Thomas,TE,JAC,TE,JAC,null,10.8899,null,null,null,8,null,null,0.4858,null,null,null,11.5464,8.0523,null,null
2495425,null,Scott Tolzien,QB,IND,QB,IND,null,0.3252,null,null,null,53,null,null,0.0467,null,null,null,0.6426,0.008,4.3781,null
2495438,null,Kyle Rudolph,TE,MIN,TE,MIN,null,8.3239,null,null,null,16,null,null,0.3441,null,null,null,9.9749,6.9138,null,null
2495441,null,Blaine Gabbert,QB,SF,QB,SF,null,14.0491,null,null,null,29,null,null,1.4797,null,null,null,15.697,12.49,4.289,null
2495443,null,Ryan Mallett,QB,BAL,QB,BAL,null,0.2715,null,null,null,55,null,null,0.0349,null,null,null,0.4699,0.12,4.1526,null
2495448,null,Randall Cobb,WR,GB,WR,GB,null,12.9868,null,null,null,30,null,null,0.1323,null,null,null,14.0861,10.1989,4.8824,null
2495449,null,Tandon Doss,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495450,null,A.J. Green,WR,CIN,WR,CIN,null,18.3168,null,null,null,5,null,null,1.8282,null,null,null,19.7942,13.64,1.0351,null
2495453,null,Andre Holmes,WR,OAK,WR,OAK,null,2.8979,null,null,null,117,null,null,0.1321,null,null,null,3.7092,1.76,9.2182,null
2495454,null,Julio Jones,WR,ATL,WR,ATL,null,19.9494,null,null,null,3,null,null,1.366,null,null,null,20.7803,17.423,null,null
2495455,null,Cam Newton,QB,CAR,QB,CAR,null,24.5212,null,null,null,1,null,null,4.403,null,null,null,26.1831,22.55,4.3625,null
2495459,null,Torrey Smith,WR,SF,WR,SF,null,9.8079,null,null,null,45,null,null,0.1239,null,null,null,11.2722,7.0709,5.5541,null
2495461,null,Shaun Draughn,RB,SF,RB,SF,null,5.6825,null,null,null,53,null,null,0.1778,null,null,null,6.7965,2.312,3.5404,null
2495466,null,Mark Ingram,RB,NO,RB,NO,null,15.7338,null,null,null,3,null,null,0.2454,null,null,null,17.0623,13.31,3.5404,null
2495467,null,Taiwan Jones,RB,OAK,RB,OAK,null,1.2981,null,null,null,96,null,null,0.0119,null,null,null,2.6752,0,null,null
2495469,null,Dion Lewis,RB,NE,RB,NE,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495470,null,Stevan Ridley,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495471,null,Jacquizz Rodgers,RB,FA,RB,FA,null,0.1803,null,null,null,128,null,null,0.0164,null,null,null,0.3057,0,null,null
2495472,null,Jordan Todman,RB,IND,RB,IND,null,0.8806,null,null,null,106,null,null,0.0696,null,null,null,1.7438,0,null,null
2495473,null,Shane Vereen,RB,NYG,RB,NYG,null,10.9095,null,null,null,33,null,null,0.3297,null,null,null,12.1282,8.0034,4.5385,null
2495558,null,Dwayne Bowe,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495560,null,Ahmad Bradshaw,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495573,null,Scott Chandler,TE,FA,TE,FA,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
2495620,null,Clark Harris,TE,CIN,TE,CIN,null,0,null,null,null,105,null,null,0,null,null,null,0,0,null,null
2495651,null,Jacoby Jones,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495660,null,Brian Leonard,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495663,null,Marshawn Lynch,RB,FA,RB,FA,null,0,null,null,null,139,null,null,0,null,null,null,0,0,null,null
2495700,null,Greg Olsen,TE,CAR,TE,CAR,null,13.638,null,null,null,2,null,null,1.1741,null,null,null,14.5436,10.5915,2.7621,null
2495748,null,Drew Stanton,QB,ARI,QB,ARI,null,0.0683,null,null,null,68,null,null,0.0403,null,null,null,0.2578,-0.28,4.1814,null
2495801,null,Miles Austin,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495802,null,Jason Avant,WR,KC,WR,KC,null,0.5233,null,null,null,163,null,null,0.0549,null,null,null,1.0922,0,null,null
2495821,null,Marques Colston,WR,FA,WR,FA,null,0,null,null,null,185,null,null,0,null,null,null,0,0,null,null
2495824,null,Jay Cutler,QB,CHI,QB,CHI,null,16.1733,null,null,null,21,null,null,0.5149,null,null,null,17.4454,14.33,5.9885,null
