playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
100027,null,Steelers,DST,PIT,DST,PIT,null,4.9315,null,null,null,28,null,null,1.334,null,null,null,6.015,2.9,6.5081,null
100028,null,Chargers,DST,SD,DST,SD,null,5.3234,null,null,null,27,null,null,0.7603,null,null,null,5.6212,1.7,5.0354,null
100029,null,49ers,DST,SF,DST,SF,null,6.2177,null,null,null,18,null,null,0.1599,null,null,null,7.4267,5.2,6.6387,null
100030,null,Seahawks,DST,SEA,DST,SEA,null,8.3327,null,null,null,7,null,null,0.4005,null,null,null,7.9593,7.2,2.687,null
100031,null,Buccaneers,DST,TB,DST,TB,null,6.6861,null,null,null,16,null,null,0.3874,null,null,null,6.8744,6.2,4.2972,null
100032,null,Redskins,DST,WAS,DST,WAS,null,7.0088,null,null,null,15,null,null,0.4759,null,null,null,7.1779,6.2642,3.4904,null
163982,null,Will Johnson,RB,NYG,RB,NYG,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
238457,null,Zach Miller,TE,CHI,TE,CHI,null,11.3206,null,null,null,8,null,null,0.4346,null,null,null,13.7571,8.1649,null,null
238498,null,Julian Edelman,WR,NE,WR,NE,null,15.4998,null,null,null,16,null,null,0.7164,null,null,null,18.6159,11,11.0253,null
496812,null,Erik Lorig,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
497095,null,Sam Bradford,QB,MIN,QB,MIN,null,12.9725,null,null,null,27,null,null,0.0783,null,null,null,13.4398,12.25,5.0639,null
497108,null,Jimmy Clausen,QB,FA,QB,FA,null,0,null,null,null,68,null,null,0,null,null,null,0,0,3.4214,null
497121,null,Thad Lewis,QB,SF,QB,SF,null,0,null,null,null,68,null,null,0,null,null,null,0,0,3.4214,null
497123,null,Colt McCoy,QB,WAS,QB,WAS,null,0.7522,null,null,null,34,null,null,0.0395,null,null,null,1.4827,0.12,6.7153,null
497145,null,Joique Bell,RB,CHI,RB,CHI,null,1.8735,null,null,null,80,null,null,0.1627,null,null,null,3.4987,0,13.3503,null
497149,null,LeGarrette Blount,RB,NE,RB,NE,null,11.9898,null,null,null,18,null,null,0.207,null,null,null,13.6834,9.37,5.0475,null
497172,null,Anthony Dixon,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
497174,null,Jonathan Dwyer,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
497176,null,Toby Gerhart,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
497188,null,Ryan Mathews,RB,PHI,RB,PHI,null,8.4095,null,null,null,42,null,null,0.7544,null,null,null,8.9936,6.3551,4.3255,null
497190,null,Dexter McCluster,RB,SD,RB,SD,null,3.9585,null,null,null,57,null,null,0.2055,null,null,null,4.643,2.65,null,null
497204,null,C.J. Spiller,RB,SEA,RB,SEA,null,4.2127,null,null,null,56,null,null,0.3525,null,null,null,4.8464,2.6,4.6143,null
497206,null,James Starks,RB,GB,RB,GB,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
497218,null,Trindon Holliday,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
497226,null,Jim Dray,TE,FA,TE,FA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
497234,null,Garrett Graham,TE,DEN,TE,DEN,null,0.063,null,null,null,90,null,null,0.0404,null,null,null,0.1093,0,null,null
497236,null,Jimmy Graham,TE,SEA,TE,SEA,null,12.5804,null,null,null,4,null,null,1.1474,null,null,null,17.3715,8.3,null,null
497238,null,Jermaine Gresham,TE,ARI,TE,ARI,null,4.3918,null,null,null,33,null,null,0.1759,null,null,null,7.233,1.79,5.3045,null
497240,null,Rob Gronkowski,TE,NE,TE,NE,null,16.528,null,null,null,1,null,null,3.0618,null,null,null,19.2436,11.6447,2.2253,null
497242,null,Clay Harbor,TE,DET,TE,DET,null,2.7585,null,null,null,50,null,null,0.413,null,null,null,5.3807,0,6.5589,null
497246,null,Michael Hoomanawanui,TE,NO,TE,NO,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
497250,null,Anthony McCoy,TE,FA,TE,FA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
497254,null,Dennis Pitta,TE,BAL,TE,BAL,null,11.4052,null,null,null,6,null,null,0.0547,null,null,null,12.7357,9.0226,3.7079,null
497256,null,Tony Moeaki,TE,FA,TE,FA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
497258,null,Andrew Quarless,TE,FA,TE,FA,null,0.8091,null,null,null,68,null,null,0.1855,null,null,null,1.2907,0,null,null
497260,null,Seyi Ajirotutu,WR,PHI,WR,PHI,null,0.0464,null,null,null,173,null,null,0.0464,null,null,null,0.0996,0,3.0624,null
497270,null,Arrelious Benn,WR,JAC,WR,JAC,null,1.7796,null,null,null,121,null,null,0.1057,null,null,null,2.8787,0.53,4.4491,null
497282,null,Riley Cooper,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
497284,null,Eric Decker,WR,NYJ,WR,NYJ,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
497286,null,Marcus Easley,WR,BUF,WR,BUF,null,0.7618,null,null,null,147,null,null,0.0995,null,null,null,1.5623,0,5.177,null
497288,null,Jacoby Ford,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
497302,null,Brandon LaFell,WR,CIN,WR,CIN,null,8.8589,null,null,null,52,null,null,0.2709,null,null,null,9.9545,7.2414,4.4838,null
497312,null,Preston Parker,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
497320,null,Andre Roberts,WR,DET,WR,DET,null,1.7968,null,null,null,120,null,null,0.0672,null,null,null,2.9147,0,5.2645,null
497322,null,Emmanuel Sanders,WR,DEN,WR,DEN,null,14.3378,null,null,null,21,null,null,0.0376,null,null,null,17.0783,11.1534,8.3463,null
497326,null,Golden Tate,WR,DET,WR,DET,null,14.2796,null,null,null,23,null,null,0.2092,null,null,null,15.8189,12.7862,4.8955,null
497328,null,Demaryius Thomas,WR,DEN,WR,DEN,null,14.1329,null,null,null,24,null,null,0.3242,null,null,null,17.0577,11.8747,5.5618,null
1037366,null,Michael Palmer,TE,FA,TE,FA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
1037847,null,Deji Karim,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
1037885,null,Marc Mariani,WR,TEN,WR,TEN,null,0.5523,null,null,null,154,null,null,0.0706,null,null,null,1.4084,-0.0031,4.8911,null
2495139,null,Charles Clay,TE,BUF,TE,BUF,null,10.5277,null,null,null,11,null,null,0.2186,null,null,null,13.0961,7.12,null,null
2495143,null,Andy Dalton,QB,CIN,QB,CIN,null,19.0132,null,null,null,8,null,null,0.4716,null,null,null,19.7591,16.6,6.6676,null
2495158,null,Leonard Hankerson,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495159,null,Dwayne Harris,WR,NYG,WR,NYG,null,0.9086,null,null,null,142,null,null,0.0033,null,null,null,1.5522,-0.0305,4.5849,null
2495161,null,Roy Helu,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495172,null,Kendall Hunter,RB,NO,RB,NO,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495179,null,Jerrel Jernigan,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
2495186,null,Colin Kaepernick,QB,SF,QB,SF,null,16.571,null,null,null,17,null,null,0.2948,null,null,null,18.7929,14.2932,8.6165,null
2495187,null,Lance Kendricks,TE,LA,TE,LA,null,7.3203,null,null,null,20,null,null,0.1491,null,null,null,9.3813,4,3.8789,null
2495189,null,Jeremy Kerley,WR,SF,WR,SF,null,10.5974,null,null,null,44,null,null,0.1462,null,null,null,12.5936,8.0062,7.5898,null
2495192,null,Greg Little,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495207,null,DeMarco Murray,RB,TEN,RB,TEN,null,20.2395,null,null,null,2,null,null,1.4713,null,null,null,22.29,17.54,1.2932,null
2495211,null,Niles Paul,TE,WAS,TE,WAS,null,2.2442,null,null,null,52,null,null,0.048,null,null,null,3.5289,0.88,7.8134,null
2495215,null,Christian Ponder,QB,SF,QB,SF,null,0,null,null,null,68,null,null,0,null,null,null,0,0,3.4214,null
2495223,null,Greg Salas,WR,BUF,WR,BUF,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
2495234,null,Luke Stocker,TE,TB,TE,TB,null,1.7618,null,null,null,58,null,null,0.0112,null,null,null,2.8316,0.55,null,null
2495240,null,Tyrod Taylor,QB,BUF,QB,BUF,null,18.0762,null,null,null,12,null,null,0.3915,null,null,null,20.1029,14.92,8.3772,null
2495241,null,Daniel Thomas,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495258,null,Matt Asiata,RB,MIN,RB,MIN,null,8.7097,null,null,null,39,null,null,0.0558,null,null,null,11.4735,5.31,4.2533,null
2495267,null,Jordan Cameron,TE,MIA,TE,MIA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
2495288,null,Virgil Green,TE,DEN,TE,DEN,null,7.1247,null,null,null,22,null,null,0.4515,null,null,null,8.6042,5.51,3.7649,null
2495306,null,Ricardo Lockette,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495314,null,Bruce Miller,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495328,null,Bilal Powell,RB,NYJ,RB,NYJ,null,10.0797,null,null,null,30,null,null,0.0494,null,null,null,11.5054,8.3,4.1811,null
2495331,null,Aldrick Robinson,WR,ATL,WR,ATL,null,3.1064,null,null,null,105,null,null,0.0472,null,null,null,3.59,2.2485,6.9859,null
2495340,null,Anthony Sherman,RB,KC,RB,KC,null,0.4159,null,null,null,100,null,null,0.0247,null,null,null,0.7494,0,8.152,null
2495341,null,Cecil Shorts,WR,TB,WR,TB,null,5.8821,null,null,null,81,null,null,0.2314,null,null,null,7.2175,3.9849,6.2061,null
2495347,null,Lee Smith,TE,OAK,TE,OAK,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
2495353,null,Julius Thomas,TE,JAC,TE,JAC,null,7.6741,null,null,null,18,null,null,0.2257,null,null,null,9.5502,5.11,null,null
2495425,null,Scott Tolzien,QB,IND,QB,IND,null,0.3541,null,null,null,46,null,null,0.0785,null,null,null,0.7112,0.008,4.7711,null
2495438,null,Kyle Rudolph,TE,MIN,TE,MIN,null,10.4508,null,null,null,12,null,null,0.4126,null,null,null,12.8141,7.76,3.5938,null
2495441,null,Blaine Gabbert,QB,SF,QB,SF,null,0.7306,null,null,null,35,null,null,0.0403,null,null,null,1.4114,-0.64,3.0574,null
2495443,null,Ryan Mallett,QB,BAL,QB,BAL,null,0.3843,null,null,null,44,null,null,0.026,null,null,null,0.6884,0.124,1.7552,null
2495448,null,Randall Cobb,WR,GB,WR,GB,null,14.4881,null,null,null,19,null,null,0.1014,null,null,null,16.2558,11.63,6.4273,null
2495449,null,Tandon Doss,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
2495450,null,A.J. Green,WR,CIN,WR,CIN,null,19.4159,null,null,null,2,null,null,0.7169,null,null,null,21.5787,13.751,5.3205,null
2495453,null,Andre Holmes,WR,OAK,WR,OAK,null,3.7691,null,null,null,100,null,null,0.2051,null,null,null,4.835,2.46,5.3546,null
2495454,null,Julio Jones,WR,ATL,WR,ATL,null,22.8479,null,null,null,1,null,null,3.7543,null,null,null,25.3171,19.2879,4.6659,null
2495459,null,Torrey Smith,WR,SF,WR,SF,null,9.0758,null,null,null,51,null,null,0.3324,null,null,null,10.0489,5.8397,6.0695,null
2495461,null,Shaun Draughn,RB,SF,RB,SF,null,8.8014,null,null,null,38,null,null,0.1082,null,null,null,12.5778,6.47,5.9139,null
2495466,null,Mark Ingram,RB,NO,RB,NO,null,14.1823,null,null,null,11,null,null,0.1822,null,null,null,15.159,10.9,2.3762,null
2495467,null,Taiwan Jones,RB,OAK,RB,OAK,null,0.2666,null,null,null,104,null,null,0.0451,null,null,null,0.5452,0,null,null
2495469,null,Dion Lewis,RB,NE,RB,NE,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495470,null,Stevan Ridley,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495471,null,Jacquizz Rodgers,RB,TB,RB,TB,null,15.771,null,null,null,8,null,null,1.0206,null,null,null,20.0039,9.89,5.1919,null
2495472,null,Jordan Todman,RB,IND,RB,IND,null,0.1253,null,null,null,110,null,null,0.011,null,null,null,0.3169,0,null,null
2495473,null,Shane Vereen,RB,NYG,RB,NYG,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495558,null,Dwayne Bowe,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495560,null,Ahmad Bradshaw,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495573,null,Scott Chandler,TE,FA,TE,FA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
2495620,null,Clark Harris,TE,CIN,TE,CIN,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
2495651,null,Jacoby Jones,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495660,null,Brian Leonard,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495663,null,Marshawn Lynch,RB,FA,RB,FA,null,0,null,null,null,116,null,null,0,null,null,null,0,0,null,null
2495748,null,Drew Stanton,QB,ARI,QB,ARI,null,0.0825,null,null,null,63,null,null,0.0405,null,null,null,0.223,0.04,3.7813,null
2495801,null,Miles Austin,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
2495802,null,Jason Avant,WR,KC,WR,KC,null,0.6317,null,null,null,150,null,null,0.0573,null,null,null,1.3202,0,4.7838,null
2495821,null,Marques Colston,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495824,null,Jay Cutler,QB,CHI,QB,CHI,null,0,null,null,null,68,null,null,0,null,null,null,0,0,3.4214,null
2495825,null,Owen Daniels,TE,FA,TE,FA,null,0,null,null,null,92,null,null,0,null,null,null,0,0,null,null
2495826,null,Vernon Davis,TE,WAS,TE,WAS,null,10.5959,null,null,null,10,null,null,0.1066,null,null,null,12.3367,7,4.5062,null
2495835,null,Anthony Fasano,TE,TEN,TE,TEN,null,2.9713,null,null,null,47,null,null,0.0756,null,null,null,5.3074,0.4,null,null
2495838,null,Bruce Gradkowski,QB,PIT,QB,PIT,null,0.0108,null,null,null,65,null,null,0.0057,null,null,null,0.0162,0,3.4601,null
2495843,null,Derek Hagan,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,null,null
2495863,null,Tarvaris Jackson,QB,FA,QB,FA,null,0,null,null,null,68,null,null,0,null,null,null,0,0,3.4214,null
2495867,null,Greg Jennings,WR,FA,WR,FA,null,0,null,null,null,174,null,null,0,null,null,null,0,0,2.9266,null
2495888,null,Marcedes Lewis,TE,JAC,TE,JAC,null,4.8509,null,null,null,32,null,null,0.5269,null,null,null,6.6506,3.02,3.2517,null
2495893,null,Brandon Marshall,WR,NYJ,WR,NYJ,null,16.3851,null,null,null,14,null,null,0.4514,null,null,null,19.2838,12.1009,6.241,null
2495966,null,Delanie Walker,TE,TEN,TE,TEN,null,13.1638,null,null,null,3,null,null,1.1431,null,null,null,14.9611,9.8858,2.5104,null
